=== New Logging Session ===
Enc Cnt: -2 | Angle: -0.5° || MPU1 Acc: 0.02, 0.00, 0.02 | Gyro: 0.2, 0.1, 0.0 || MPU2 Acc: -0.01, -0.03, -0.01 | Gyro: 0.5, 0.4, 0.4 || Time: 12031 ms
Enc Cnt: 39 | Angle: 9.8° || MPU1 Acc: 2.36, -2.42, -1.35 | Gyro: 250.4, 30.2, 82.0 || MPU2 Acc: 3.15, 1.24, -0.65 | Gyro: -83.2, 251.9, -14.2 || Time: 121461 ms
Enc Cnt: 40 | Angle: 10.0° || MPU1 Acc: 2.46, -2.20, -1.20 | Gyro: 254.7, 29.2, 80.1 || MPU2 Acc: 2.78, 1.76, -0.80 | Gyro: -88.8, 257.7, -13.0 || Time: 121470 ms
Enc Cnt: 40 | Angle: 10.0° || MPU1 Acc: 1.64, -2.45, -1.01 | Gyro: 257.6, 33.6, 77.8 || MPU2 Acc: 2.57, 2.26, -0.37 | Gyro: -92.7, 258.9, -11.8 || Time: 121480 ms
Enc Cnt: 41 | Angle: 10.3° || MPU1 Acc: 0.65, -1.21, -0.67 | Gyro: 255.3, 37.3, 82.7 || MPU2 Acc: 1.96, 1.09, -0.25 | Gyro: -95.6, 256.2, -8.9 || Time: 121493 ms
Enc Cnt: 41 | Angle: 10.3° || MPU1 Acc: 0.71, -0.87, -0.42 | Gyro: 251.2, 37.5, 82.4 || MPU2 Acc: 1.97, 0.86, 0.02 | Gyro: -97.2, 252.1, -5.0 || Time: 121502 ms
Enc Cnt: 41 | Angle: 10.3° || MPU1 Acc: 0.58, -0.82, 0.04 | Gyro: 248.0, 39.4, 82.9 || MPU2 Acc: 1.46, 0.84, 0.46 | Gyro: -97.3, 247.8, -2.3 || Time: 121512 ms
Enc Cnt: 41 | Angle: 10.3° || MPU1 Acc: 0.74, -0.80, 0.31 | Gyro: 243.7, 38.8, 80.2 || MPU2 Acc: 1.19, 0.57, 0.29 | Gyro: -96.5, 243.9, -1.0 || Time: 121523 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: 0.14, -0.83, 0.72 | Gyro: 240.6, 38.7, 79.3 || MPU2 Acc: 0.88, 0.76, 0.77 | Gyro: -96.2, 240.5, -1.8 || Time: 121532 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: 0.08, -0.15, 0.61 | Gyro: 234.0, 37.9, 79.2 || MPU2 Acc: 0.53, 0.34, 1.12 | Gyro: -94.1, 233.0, -1.7 || Time: 121542 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: 0.22, 0.42, 0.89 | Gyro: 223.6, 37.9, 78.9 || MPU2 Acc: 0.13, 0.67, 1.74 | Gyro: -91.7, 224.3, 1.4 || Time: 121554 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: 0.13, 0.82, 1.01 | Gyro: 213.1, 38.2, 78.2 || MPU2 Acc: -0.02, 0.41, 1.99 | Gyro: -90.2, 214.2, 5.0 || Time: 121563 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: 0.26, 0.84, 1.46 | Gyro: 202.5, 37.4, 76.2 || MPU2 Acc: -0.20, 0.37, 2.02 | Gyro: -87.2, 203.7, 7.9 || Time: 121573 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: 0.20, 0.82, 1.73 | Gyro: 193.8, 36.1, 72.6 || MPU2 Acc: -0.24, 0.17, 2.13 | Gyro: -83.9, 194.8, 9.3 || Time: 121583 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: 0.12, 0.69, 1.97 | Gyro: 188.5, 34.8, 69.4 || MPU2 Acc: 0.06, 0.33, 2.08 | Gyro: -82.1, 190.2, 10.5 || Time: 121593 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: -0.53, 0.68, 1.86 | Gyro: 184.3, 34.2, 70.0 || MPU2 Acc: 0.33, 0.31, 2.16 | Gyro: -81.4, 186.1, 12.0 || Time: 121603 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: -0.82, 0.78, 1.92 | Gyro: 181.0, 34.3, 73.9 || MPU2 Acc: 0.66, 0.30, 2.12 | Gyro: -81.1, 183.4, 15.2 || Time: 121613 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: -0.87, 0.66, 2.31 | Gyro: 178.7, 33.8, 77.8 || MPU2 Acc: 0.67, 0.24, 2.34 | Gyro: -79.7, 182.1, 19.1 || Time: 121623 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: -0.62, 0.37, 2.71 | Gyro: 177.3, 32.2, 79.4 || MPU2 Acc: 0.67, 0.06, 2.39 | Gyro: -78.3, 182.3, 21.6 || Time: 121633 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: -0.51, 0.11, 3.11 | Gyro: 178.3, 30.7, 78.6 || MPU2 Acc: 0.87, 0.02, 2.92 | Gyro: -75.9, 181.8, 20.3 || Time: 121643 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: -0.93, -0.23, 3.26 | Gyro: 182.0, 27.9, 76.5 || MPU2 Acc: 1.30, -0.48, 2.73 | Gyro: -74.0, 186.8, 19.5 || Time: 121654 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: -1.43, -0.47, 3.31 | Gyro: 186.9, 24.0, 74.9 || MPU2 Acc: 1.26, -0.66, 2.49 | Gyro: -71.4, 192.8, 18.6 || Time: 121664 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: -1.44, -0.57, 3.14 | Gyro: 193.1, 20.6, 74.9 || MPU2 Acc: 1.41, -0.54, 2.38 | Gyro: -69.6, 198.2, 16.2 || Time: 121674 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: -1.45, -0.44, 3.15 | Gyro: 201.4, 17.5, 76.7 || MPU2 Acc: 1.37, -0.31, 2.45 | Gyro: -69.2, 207.6, 15.2 || Time: 121686 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: -1.52, -0.20, 3.15 | Gyro: 205.6, 15.7, 77.8 || MPU2 Acc: 0.93, -0.63, 2.46 | Gyro: -67.5, 212.1, 15.0 || Time: 121696 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: -1.73, 0.08, 2.95 | Gyro: 207.5, 13.1, 77.1 || MPU2 Acc: 0.35, -1.14, 2.66 | Gyro: -64.4, 214.9, 14.6 || Time: 121706 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: -1.81, 0.41, 2.92 | Gyro: 206.2, 8.9, 74.9 || MPU2 Acc: -0.29, -1.40, 2.69 | Gyro: -60.6, 213.2, 12.5 || Time: 121716 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: -1.93, 0.73, 2.66 | Gyro: 202.2, 4.6, 71.9 || MPU2 Acc: -0.84, -1.72, 2.54 | Gyro: -54.1, 208.2, 10.1 || Time: 121726 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: -1.51, 0.91, 2.37 | Gyro: 196.5, -0.6, 67.2 || MPU2 Acc: -1.12, -1.58, 2.41 | Gyro: -47.0, 202.7, 6.7 || Time: 121736 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: -0.80, 1.07, 1.93 | Gyro: 190.1, -4.8, 60.4 || MPU2 Acc: -1.16, -1.04, 2.26 | Gyro: -41.5, 196.1, 2.5 || Time: 121747 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: -0.19, 1.17, 1.53 | Gyro: 184.7, -6.9, 54.9 || MPU2 Acc: -1.20, -0.43, 2.08 | Gyro: -39.1, 188.9, -1.0 || Time: 121757 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: 0.23, 1.24, 1.15 | Gyro: 178.5, -7.4, 50.5 || MPU2 Acc: -1.13, 0.02, 1.79 | Gyro: -36.1, 182.1, -3.3 || Time: 121767 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: 0.58, 1.60, 0.82 | Gyro: 170.1, -6.9, 47.2 || MPU2 Acc: -1.13, 0.51, 1.53 | Gyro: -34.5, 173.7, -4.4 || Time: 121779 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: 0.73, 1.74, 0.46 | Gyro: 162.3, -6.2, 45.6 || MPU2 Acc: -1.26, 0.75, 1.35 | Gyro: -33.3, 166.2, -3.3 || Time: 121789 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: 0.95, 1.95, 0.15 | Gyro: 152.8, -4.9, 43.7 || MPU2 Acc: -1.29, 0.78, 1.13 | Gyro: -32.9, 155.9, -2.6 || Time: 121799 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: 1.30, 1.92, -0.13 | Gyro: 142.5, -3.8, 40.9 || MPU2 Acc: -1.30, 0.82, 0.93 | Gyro: -31.7, 145.8, -1.1 || Time: 121810 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: 1.57, 1.86, -0.25 | Gyro: 133.9, -1.3, 38.0 || MPU2 Acc: -1.17, 1.17, 0.81 | Gyro: -31.6, 137.6, 0.2 || Time: 121819 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: 1.53, 1.62, -0.33 | Gyro: 126.8, 2.0, 35.4 || MPU2 Acc: -0.77, 1.24, 0.63 | Gyro: -33.9, 129.8, 1.1 || Time: 121829 ms
Enc Cnt: 41 | Angle: 10.3° || MPU1 Acc: 1.55, 1.51, -0.42 | Gyro: 121.1, 6.4, 33.8 || MPU2 Acc: -0.27, 1.30, 0.61 | Gyro: -36.0, 124.3, 3.1 || Time: 121839 ms
Enc Cnt: 41 | Angle: 10.3° || MPU1 Acc: 1.17, 1.40, -0.20 | Gyro: 117.5, 10.6, 33.3 || MPU2 Acc: -0.06, 1.12, 0.38 | Gyro: -38.7, 120.4, 5.5 || Time: 121849 ms
Enc Cnt: 41 | Angle: 10.3° || MPU1 Acc: 0.66, 1.27, -0.23 | Gyro: 116.1, 13.1, 34.7 || MPU2 Acc: 0.20, 1.12, 0.31 | Gyro: -42.1, 117.5, 7.4 || Time: 121859 ms
Enc Cnt: 40 | Angle: 10.0° || MPU1 Acc: 0.40, 1.26, -0.20 | Gyro: 114.7, 15.9, 39.1 || MPU2 Acc: 0.39, 1.13, 0.17 | Gyro: -44.2, 116.9, 10.5 || Time: 121869 ms
Enc Cnt: 40 | Angle: 10.0° || MPU1 Acc: 0.50, 1.17, 0.13 | Gyro: 114.6, 18.9, 44.9 || MPU2 Acc: 0.50, 1.14, 0.36 | Gyro: -47.7, 117.3, 14.0 || Time: 121881 ms
Enc Cnt: 40 | Angle: 10.0° || MPU1 Acc: 0.89, 0.94, 0.32 | Gyro: 115.2, 20.7, 47.3 || MPU2 Acc: 0.57, 1.30, 0.45 | Gyro: -51.1, 118.3, 16.8 || Time: 121890 ms
Enc Cnt: 40 | Angle: 10.0° || MPU1 Acc: 1.22, 0.69, 0.72 | Gyro: 116.7, 23.0, 48.2 || MPU2 Acc: 0.51, 1.44, 0.71 | Gyro: -53.8, 119.2, 18.1 || Time: 121900 ms
Enc Cnt: 39 | Angle: 9.8° || MPU1 Acc: 1.26, 0.57, 1.16 | Gyro: 118.9, 25.4, 47.5 || MPU2 Acc: 0.50, 1.51, 1.01 | Gyro: -55.4, 121.2, 18.3 || Time: 121910 ms
Enc Cnt: 39 | Angle: 9.8° || MPU1 Acc: 0.85, 0.58, 1.55 | Gyro: 120.5, 27.7, 49.1 || MPU2 Acc: 0.46, 1.75, 1.52 | Gyro: -58.0, 122.4, 18.9 || Time: 121920 ms
Enc Cnt: 38 | Angle: 9.5° || MPU1 Acc: -0.17, 0.85, 1.87 | Gyro: 119.7, 28.6, 53.0 || MPU2 Acc: 0.39, 1.09, 1.97 | Gyro: -57.9, 122.2, 21.0 || Time: 121930 ms
Enc Cnt: 38 | Angle: 9.5° || MPU1 Acc: -1.19, 1.14, 2.15 | Gyro: 115.6, 26.2, 59.2 || MPU2 Acc: -0.03, -0.04, 2.16 | Gyro: -54.7, 119.8, 24.9 || Time: 121941 ms
Enc Cnt: 38 | Angle: 9.5° || MPU1 Acc: -1.23, 1.48, 2.17 | Gyro: 109.8, 21.2, 61.0 || MPU2 Acc: -0.46, -0.66, 2.31 | Gyro: -49.4, 115.9, 28.0 || Time: 121951 ms
Enc Cnt: 38 | Angle: 9.5° || MPU1 Acc: -0.89, 1.66, 2.13 | Gyro: 102.8, 16.2, 59.3 || MPU2 Acc: -1.06, -0.78, 2.45 | Gyro: -44.3, 109.1, 28.1 || Time: 121961 ms
Enc Cnt: 38 | Angle: 9.5° || MPU1 Acc: -0.79, 1.81, 1.81 | Gyro: 93.1, 11.7, 54.3 || MPU2 Acc: -1.22, -0.84, 2.55 | Gyro: -38.0, 99.8, 27.4 || Time: 121973 ms
Enc Cnt: 38 | Angle: 9.5° || MPU1 Acc: -0.75, 1.84, 1.67 | Gyro: 85.1, 9.8, 50.3 || MPU2 Acc: -1.20, -0.84, 2.52 | Gyro: -33.4, 91.1, 27.0 || Time: 121983 ms
Enc Cnt: 37 | Angle: 9.3° || MPU1 Acc: -0.90, 1.86, 1.35 | Gyro: 75.5, 7.6, 46.9 || MPU2 Acc: -1.25, -0.86, 2.40 | Gyro: -29.3, 82.3, 27.2 || Time: 121993 ms
Enc Cnt: 37 | Angle: 9.3° || MPU1 Acc: -0.84, 1.80, 1.13 | Gyro: 65.4, 6.6, 43.3 || MPU2 Acc: -1.36, -0.62, 2.42 | Gyro: -26.5, 72.0, 26.6 || Time: 122004 ms
Enc Cnt: 37 | Angle: 9.3° || MPU1 Acc: -0.85, 1.91, 1.29 | Gyro: 56.3, 6.6, 41.1 || MPU2 Acc: -1.46, -0.60, 2.51 | Gyro: -24.0, 61.8, 25.5 || Time: 122013 ms
Enc Cnt: 37 | Angle: 9.3° || MPU1 Acc: -0.72, 2.09, 1.33 | Gyro: 45.7, 5.6, 38.5 || MPU2 Acc: -1.69, -0.66, 2.50 | Gyro: -19.9, 51.3, 24.8 || Time: 122023 ms
Enc Cnt: 37 | Angle: 9.3° || MPU1 Acc: -0.68, 2.27, 1.23 | Gyro: 34.7, 3.9, 34.5 || MPU2 Acc: -2.02, -0.81, 2.45 | Gyro: -16.2, 39.5, 23.4 || Time: 122033 ms
Enc Cnt: 37 | Angle: 9.3° || MPU1 Acc: -0.20, 2.46, 1.20 | Gyro: 23.5, 1.3, 28.1 || MPU2 Acc: -2.30, -0.95, 2.13 | Gyro: -11.2, 27.9, 20.4 || Time: 122044 ms
Enc Cnt: 37 | Angle: 9.3° || MPU1 Acc: 0.25, 2.66, 1.15 | Gyro: 14.8, -0.3, 21.0 || MPU2 Acc: -2.32, -0.72, 2.01 | Gyro: -7.1, 18.6, 17.7 || Time: 122053 ms
Enc Cnt: 37 | Angle: 9.3° || MPU1 Acc: 0.36, 2.82, 1.16 | Gyro: 7.2, -1.3, 13.5 || MPU2 Acc: -2.46, -0.46, 1.90 | Gyro: -4.2, 9.7, 15.1 || Time: 122063 ms
Enc Cnt: 36 | Angle: 9.0° || MPU1 Acc: 0.05, 3.30, 1.16 | Gyro: -0.0, -1.5, 9.2 || MPU2 Acc: -2.31, -0.22, 1.75 | Gyro: -2.4, 1.7, 14.7 || Time: 122075 ms
Enc Cnt: 36 | Angle: 9.0° || MPU1 Acc: -0.57, 3.36, 1.35 | Gyro: -4.3, -1.2, 10.1 || MPU2 Acc: -1.88, -0.23, 1.65 | Gyro: -0.8, -2.6, 16.7 || Time: 122085 ms
Enc Cnt: 36 | Angle: 9.0° || MPU1 Acc: -0.87, 3.38, 1.31 | Gyro: -7.5, -2.6, 13.4 || MPU2 Acc: -1.55, -0.45, 1.52 | Gyro: 1.0, -4.2, 21.0 || Time: 122095 ms
Enc Cnt: 36 | Angle: 9.0° || MPU1 Acc: -0.65, 3.46, 1.40 | Gyro: -8.3, -4.6, 16.8 || MPU2 Acc: -1.32, -0.42, 1.28 | Gyro: 1.8, -3.4, 26.2 || Time: 122106 ms
Enc Cnt: 35 | Angle: 8.8° || MPU1 Acc: -0.23, 3.25, 1.43 | Gyro: -7.5, -6.4, 18.3 || MPU2 Acc: -1.19, -0.30, 1.16 | Gyro: 1.3, -0.8, 29.8 || Time: 122116 ms
Enc Cnt: 35 | Angle: 8.8° || MPU1 Acc: 0.03, 3.08, 1.46 | Gyro: -4.3, -7.5, 18.5 || MPU2 Acc: -1.23, -0.13, 0.96 | Gyro: 2.1, 2.6, 33.1 || Time: 122126 ms
Enc Cnt: 34 | Angle: 8.5° || MPU1 Acc: -0.14, 2.89, 1.27 | Gyro: -0.5, -8.2, 19.0 || MPU2 Acc: -1.11, -0.00, 0.87 | Gyro: 1.5, 7.1, 35.7 || Time: 122136 ms
Enc Cnt: 34 | Angle: 8.5° || MPU1 Acc: -0.57, 2.62, 1.03 | Gyro: 4.1, -7.3, 21.5 || MPU2 Acc: -0.85, -0.02, 0.60 | Gyro: -0.4, 12.1, 37.0 || Time: 122146 ms
Enc Cnt: 33 | Angle: 8.3° || MPU1 Acc: -1.21, 2.41, 0.60 | Gyro: 8.8, -6.8, 28.3 || MPU2 Acc: -0.61, -0.09, 0.40 | Gyro: -1.4, 17.4, 39.1 || Time: 122156 ms
Enc Cnt: 33 | Angle: 8.3° || MPU1 Acc: -1.17, 2.09, 0.58 | Gyro: 14.2, -6.1, 36.6 || MPU2 Acc: -0.04, -0.21, 0.37 | Gyro: -3.6, 24.2, 42.5 || Time: 122166 ms
Enc Cnt: 32 | Angle: 8.0° || MPU1 Acc: -0.55, 1.66, 0.76 | Gyro: 21.5, -5.7, 42.1 || MPU2 Acc: 0.36, -0.10, 0.46 | Gyro: -7.2, 32.7, 44.7 || Time: 122176 ms
Enc Cnt: 32 | Angle: 8.0° || MPU1 Acc: 0.13, 1.27, 0.89 | Gyro: 31.2, -4.0, 42.5 || MPU2 Acc: 0.46, 0.11, 0.26 | Gyro: -10.7, 42.2, 45.3 || Time: 122186 ms
Enc Cnt: 31 | Angle: 7.7° || MPU1 Acc: 0.53, 1.08, 1.04 | Gyro: 42.4, -1.6, 41.4 || MPU2 Acc: 0.43, 0.41, 0.19 | Gyro: -14.7, 53.2, 45.0 || Time: 122196 ms
Enc Cnt: 30 | Angle: 7.5° || MPU1 Acc: 0.14, 0.98, 1.15 | Gyro: 55.5, 1.3, 41.9 || MPU2 Acc: 0.20, 0.62, 0.21 | Gyro: -19.5, 65.6, 43.8 || Time: 122208 ms
Enc Cnt: 29 | Angle: 7.2° || MPU1 Acc: -0.47, 1.12, 1.09 | Gyro: 64.9, 3.5, 46.1 || MPU2 Acc: 0.22, 0.47, 0.32 | Gyro: -23.6, 75.0, 43.7 || Time: 122217 ms
Enc Cnt: 29 | Angle: 7.2° || MPU1 Acc: -0.89, 1.43, 1.30 | Gyro: 73.6, 4.2, 53.0 || MPU2 Acc: 0.06, 0.17, 0.25 | Gyro: -25.3, 85.3, 45.2 || Time: 122227 ms
Enc Cnt: 28 | Angle: 7.0° || MPU1 Acc: -0.79, 1.50, 1.37 | Gyro: 82.2, 3.4, 58.0 || MPU2 Acc: -0.14, -0.21, 0.42 | Gyro: -25.8, 95.4, 47.7 || Time: 122238 ms
Enc Cnt: 28 | Angle: 7.0° || MPU1 Acc: -0.20, 1.40, 1.46 | Gyro: 89.9, 1.5, 59.1 || MPU2 Acc: -0.27, -0.32, 0.38 | Gyro: -26.8, 103.0, 48.0 || Time: 122247 ms
Enc Cnt: 27 | Angle: 6.7° || MPU1 Acc: 0.13, 1.35, 1.34 | Gyro: 97.8, -0.1, 57.7 || MPU2 Acc: -0.55, 0.00, 0.20 | Gyro: -27.8, 110.8, 46.4 || Time: 122257 ms
Enc Cnt: 26 | Angle: 6.5° || MPU1 Acc: 0.09, 1.54, 1.14 | Gyro: 105.9, 1.7, 58.3 || MPU2 Acc: -1.04, 0.70, 0.31 | Gyro: -30.1, 118.8, 45.1 || Time: 122269 ms
Enc Cnt: 25 | Angle: 6.2° || MPU1 Acc: -0.34, 1.97, 0.69 | Gyro: 109.5, 4.3, 63.6 || MPU2 Acc: -1.50, 0.92, 0.44 | Gyro: -31.1, 122.0, 45.2 || Time: 122278 ms
Enc Cnt: 25 | Angle: 6.2° || MPU1 Acc: -1.00, 2.44, 0.40 | Gyro: 109.3, 6.8, 74.0 || MPU2 Acc: -1.84, 0.92, 0.31 | Gyro: -33.9, 123.1, 47.4 || Time: 122288 ms
Enc Cnt: 25 | Angle: 6.2° || MPU1 Acc: -1.19, 2.85, 0.29 | Gyro: 105.8, 7.2, 85.2 || MPU2 Acc: -2.01, 0.03, 0.31 | Gyro: -32.8, 120.1, 51.5 || Time: 122299 ms
Enc Cnt: 25 | Angle: 6.2° || MPU1 Acc: -0.56, 2.95, 0.34 | Gyro: 100.8, 4.8, 89.1 || MPU2 Acc: -2.30, -0.62, 0.30 | Gyro: -30.1, 117.6, 55.1 || Time: 122308 ms
Enc Cnt: 25 | Angle: 6.2° || MPU1 Acc: 0.35, 2.71, 0.15 | Gyro: 95.5, 1.9, 83.7 || MPU2 Acc: -2.68, -0.90, 0.18 | Gyro: -27.3, 112.8, 54.4 || Time: 122318 ms
Enc Cnt: 25 | Angle: 6.2° || MPU1 Acc: 1.04, 2.60, -0.06 | Gyro: 90.0, -1.0, 74.3 || MPU2 Acc: -2.85, -0.58, 0.17 | Gyro: -24.1, 105.8, 51.1 || Time: 122328 ms
Enc Cnt: 24 | Angle: 6.0° || MPU1 Acc: 1.45, 2.58, -0.25 | Gyro: 83.8, -1.7, 62.9 || MPU2 Acc: -2.96, -0.15, 0.18 | Gyro: -22.7, 96.7, 46.2 || Time: 122339 ms
Enc Cnt: 24 | Angle: 6.0° || MPU1 Acc: 1.64, 2.67, -0.48 | Gyro: 76.6, -1.3, 53.3 || MPU2 Acc: -3.12, 0.14, 0.21 | Gyro: -20.1, 89.0, 42.5 || Time: 122348 ms
Enc Cnt: 23 | Angle: 5.7° || MPU1 Acc: 1.56, 2.86, -0.69 | Gyro: 67.7, -0.5, 44.5 || MPU2 Acc: -3.11, 0.24, 0.07 | Gyro: -18.4, 78.5, 39.8 || Time: 122358 ms
Enc Cnt: 22 | Angle: 5.7° || MPU1 Acc: 0.68, 2.95, -0.95 | Gyro: 55.8, 0.6, 37.8 || MPU2 Acc: -3.02, 0.13, 0.07 | Gyro: -16.3, 65.1, 37.9 || Time: 122370 ms
Enc Cnt: 22 | Angle: 5.5° || MPU1 Acc: -0.68, 3.04, -1.23 | Gyro: 44.6, 0.4, 39.8 || MPU2 Acc: -2.89, 0.17, -0.15 | Gyro: -13.8, 53.7, 37.5 || Time: 122379 ms
Enc Cnt: 22 | Angle: 5.5° || MPU1 Acc: -1.44, 2.96, -1.27 | Gyro: 32.0, -1.1, 49.4 || MPU2 Acc: -2.66, 0.29, -0.22 | Gyro: -10.3, 42.6, 40.2 || Time: 122389 ms
Enc Cnt: 22 | Angle: 5.5° || MPU1 Acc: -0.59, 2.92, -0.83 | Gyro: 20.3, -4.3, 59.3 || MPU2 Acc: -2.30, 0.02, -0.27 | Gyro: -6.8, 31.9, 43.9 || Time: 122399 ms
Enc Cnt: 22 | Angle: 5.5° || MPU1 Acc: 0.97, 2.53, -0.52 | Gyro: 13.3, -6.5, 58.6 || MPU2 Acc: -2.15, -0.06, -0.36 | Gyro: -4.2, 26.1, 44.0 || Time: 122409 ms
Enc Cnt: 23 | Angle: 5.5° || MPU1 Acc: 2.17, 2.14, -0.26 | Gyro: 10.9, -6.8, 49.6 || MPU2 Acc: -2.05, 0.36, -0.25 | Gyro: -2.9, 23.1, 41.4 || Time: 122419 ms
Enc Cnt: 23 | Angle: 5.7° || MPU1 Acc: 2.13, 1.61, -0.29 | Gyro: 12.0, -4.3, 38.8 || MPU2 Acc: -1.77, 0.94, -0.54 | Gyro: -4.1, 22.3, 35.5 || Time: 122430 ms
Enc Cnt: 23 | Angle: 5.7° || MPU1 Acc: 1.47, 1.49, -0.26 | Gyro: 14.2, -1.8, 35.8 || MPU2 Acc: -1.27, 1.14, -0.49 | Gyro: -6.4, 22.5, 31.2 || Time: 122440 ms
Enc Cnt: 23 | Angle: 5.7° || MPU1 Acc: 0.85, 1.42, -0.11 | Gyro: 16.9, -0.9, 35.9 || MPU2 Acc: -0.94, 0.84, -0.46 | Gyro: -6.3, 24.6, 29.3 || Time: 122450 ms
Enc Cnt: 23 | Angle: 5.7° || MPU1 Acc: 0.57, 1.45, 0.11 | Gyro: 19.8, -1.2, 37.3 || MPU2 Acc: -0.92, 0.59, -0.61 | Gyro: -6.5, 27.8, 27.7 || Time: 122460 ms
Enc Cnt: 23 | Angle: 5.7° || MPU1 Acc: 0.37, 1.35, 0.06 | Gyro: 23.4, -2.2, 40.0 || MPU2 Acc: -0.85, 0.73, -0.69 | Gyro: -7.4, 31.5, 25.2 || Time: 122470 ms
Enc Cnt: 23 | Angle: 5.7° || MPU1 Acc: 0.26, 1.23, 0.12 | Gyro: 27.5, -2.4, 43.5 || MPU2 Acc: -0.76, 0.74, -0.63 | Gyro: -6.4, 35.7, 23.2 || Time: 122480 ms
Enc Cnt: 24 | Angle: 6.0° || MPU1 Acc: 0.25, 1.19, 0.04 | Gyro: 31.5, -4.4, 46.9 || MPU2 Acc: -0.71, 0.36, -0.70 | Gyro: -5.1, 40.4, 21.3 || Time: 122490 ms
Enc Cnt: 24 | Angle: 6.0° || MPU1 Acc: 0.62, 1.10, 0.11 | Gyro: 35.9, -7.1, 46.5 || MPU2 Acc: -0.72, 0.36, -0.67 | Gyro: -4.8, 44.4, 17.7 || Time: 122500 ms
Enc Cnt: 25 | Angle: 6.2° || MPU1 Acc: 1.14, 0.95, -0.11 | Gyro: 40.6, -9.6, 44.6 || MPU2 Acc: -1.02, 0.68, -0.82 | Gyro: -4.1, 44.2, 13.4 || Time: 122510 ms
Enc Cnt: 26 | Angle: 6.5° || MPU1 Acc: 1.77, 0.82, -0.42 | Gyro: 45.7, -12.9, 41.2 || MPU2 Acc: -1.33, 0.89, -0.89 | Gyro: -4.4, 38.4, 8.1 || Time: 122520 ms
Enc Cnt: 27 | Angle: 6.7° || MPU1 Acc: 2.30, 0.63, -0.42 | Gyro: 50.1, -8.3, 34.0 || MPU2 Acc: -0.11, 1.33, -0.88 | Gyro: -5.6, 52.1, 1.7 || Time: 122532 ms
Enc Cnt: 28 | Angle: 6.7° || MPU1 Acc: 1.94, 0.80, -0.69 | Gyro: 51.4, -4.6, 30.2 || MPU2 Acc: -0.61, 1.56, -0.73 | Gyro: -8.3, 54.0, -1.6 || Time: 122541 ms
Enc Cnt: 28 | Angle: 7.0° || MPU1 Acc: 1.34, 0.88, -0.84 | Gyro: 50.3, -1.9, 32.0 || MPU2 Acc: -0.48, 1.61, -0.78 | Gyro: -8.5, 52.5, -3.8 || Time: 122551 ms
Enc Cnt: 28 | Angle: 7.2° || MPU1 Acc: 1.22, 1.69, -1.01 | Gyro: 43.5, 14.2, 13.3 || MPU2 Acc: -8.63, -9.66, 14.34 | Gyro: -11.0, 58.8, 1.9 || Time: 122561 ms
Enc Cnt: 27 | Angle: 6.7° || MPU1 Acc: -10.53, -6.28, 0.44 | Gyro: 55.5, -90.2, -36.5 || MPU2 Acc: -1.78, -5.22, 1.66 | Gyro: 6.5, 18.1, -19.5 || Time: 122571 ms
Enc Cnt: 26 | Angle: 6.5° || MPU1 Acc: 4.50, 3.44, 1.13 | Gyro: 30.0, -35.1, -42.0 || MPU2 Acc: -8.21, 0.63, -1.47 | Gyro: 20.9, 17.4, -26.8 || Time: 122581 ms
