=== New Logging Session ===
Enc Cnt: -1 | Angle: -0.3° || MPU1 Acc: 0.00, -0.00, 0.01 | Gyro: 0.1, 0.0, -0.2 || MPU2 Acc: -0.02, -0.02, 0.12 | Gyro: -0.3, 0.0, 0.1 || Time: 12029 ms
Enc Cnt: 15 | Angle: 3.7° || MPU1 Acc: 0.25, -0.15, -0.18 | Gyro: 4.9, -8.4, -18.7 || MPU2 Acc: 1.09, 0.33, -0.36 | Gyro: 12.8, 2.1, -31.9 || Time: 81511 ms
Enc Cnt: 16 | Angle: 4.0° || MPU1 Acc: 0.11, -0.15, -0.15 | Gyro: 4.7, -6.7, -19.4 || MPU2 Acc: 1.05, 0.15, -0.08 | Gyro: 11.6, 1.5, -31.0 || Time: 81520 ms
Enc Cnt: 16 | Angle: 4.0° || MPU1 Acc: 0.12, -0.20, -0.25 | Gyro: 4.8, -4.6, -19.9 || MPU2 Acc: 1.03, 0.34, 0.01 | Gyro: 7.3, 2.4, -30.3 || Time: 81530 ms
Enc Cnt: 17 | Angle: 4.2° || MPU1 Acc: -0.40, -1.39, -1.18 | Gyro: 5.2, 0.5, -16.3 || MPU2 Acc: 0.15, 1.57, -2.16 | Gyro: 6.2, -6.6, -32.1 || Time: 81542 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: -0.13, 0.21, -1.06 | Gyro: 4.9, 1.3, -19.8 || MPU2 Acc: 1.23, -0.77, -0.74 | Gyro: 2.7, -0.9, -35.3 || Time: 81552 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: 0.06, -0.20, -0.13 | Gyro: 5.3, 1.4, -24.3 || MPU2 Acc: 1.54, -0.08, -0.10 | Gyro: 1.6, 1.4, -35.3 || Time: 81562 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: -0.03, -0.23, -0.20 | Gyro: 5.6, 3.0, -27.1 || MPU2 Acc: 1.02, -0.02, -0.09 | Gyro: 1.5, 0.0, -35.1 || Time: 81572 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: -0.05, -0.14, -0.71 | Gyro: 5.4, 3.5, -29.6 || MPU2 Acc: 0.52, -0.41, -0.85 | Gyro: 1.3, -0.3, -37.4 || Time: 81582 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: -0.34, -0.33, -0.71 | Gyro: 8.1, 4.5, -36.0 || MPU2 Acc: 0.57, -0.83, -0.27 | Gyro: 2.2, -0.2, -40.9 || Time: 81592 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: -0.12, -0.25, -0.31 | Gyro: 7.6, 2.8, -41.4 || MPU2 Acc: 1.23, -0.73, -0.75 | Gyro: 3.4, 1.4, -43.3 || Time: 81602 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: 0.05, -0.10, -0.30 | Gyro: 8.5, 1.4, -46.5 || MPU2 Acc: 0.95, -0.93, -1.09 | Gyro: 5.3, 1.8, -46.2 || Time: 81613 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: -0.21, -0.26, -0.54 | Gyro: 9.8, 1.8, -53.8 || MPU2 Acc: 0.68, -1.14, -0.71 | Gyro: 6.9, 0.2, -50.4 || Time: 81623 ms
Enc Cnt: 18 | Angle: 4.7° || MPU1 Acc: -0.28, -0.35, -0.67 | Gyro: 11.4, -0.6, -61.7 || MPU2 Acc: 0.89, -1.27, -0.74 | Gyro: 9.4, 1.2, -55.0 || Time: 81633 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: -0.47, -0.52, -0.39 | Gyro: 11.8, 1.2, -69.8 || MPU2 Acc: 0.59, -1.06, 0.47 | Gyro: 9.9, -0.9, -60.3 || Time: 81643 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: -0.79, -0.79, -0.80 | Gyro: 12.3, 3.2, -77.7 || MPU2 Acc: 0.87, -1.23, -0.11 | Gyro: 9.9, -4.1, -64.6 || Time: 81653 ms
Enc Cnt: 17 | Angle: 4.2° || MPU1 Acc: -0.81, -0.84, -0.41 | Gyro: 12.8, 4.5, -86.4 || MPU2 Acc: 1.24, -1.73, -0.66 | Gyro: 10.0, -3.8, -70.4 || Time: 81663 ms
Enc Cnt: 16 | Angle: 4.0° || MPU1 Acc: -0.45, -0.42, -0.41 | Gyro: 14.7, 5.7, -97.2 || MPU2 Acc: 1.26, -2.54, -0.20 | Gyro: 10.1, -5.3, -76.8 || Time: 81674 ms
Enc Cnt: 15 | Angle: 3.7° || MPU1 Acc: -0.65, -0.68, -0.98 | Gyro: 16.9, 4.9, -110.7 || MPU2 Acc: 1.28, -2.67, -0.43 | Gyro: 8.2, -3.3, -82.1 || Time: 81684 ms
Enc Cnt: 13 | Angle: 3.5° || MPU1 Acc: -1.36, -1.25, -0.91 | Gyro: 18.4, 7.1, -124.0 || MPU2 Acc: 1.19, -2.30, -0.40 | Gyro: 8.3, -2.1, -86.8 || Time: 81694 ms
Enc Cnt: 11 | Angle: 2.7° || MPU1 Acc: -1.18, -1.24, -0.39 | Gyro: 22.6, 12.0, -143.0 || MPU2 Acc: 0.87, -3.15, 0.04 | Gyro: 5.1, -4.6, -97.0 || Time: 81706 ms
Enc Cnt: 9 | Angle: 2.2° || MPU1 Acc: -1.85, -1.42, -0.53 | Gyro: 22.9, 19.2, -158.4 || MPU2 Acc: 0.96, -4.61, 0.66 | Gyro: 4.0, -4.4, -105.9 || Time: 81716 ms
Enc Cnt: 7 | Angle: 1.8° || MPU1 Acc: -3.53, -5.71, -1.15 | Gyro: 34.6, 32.1, -185.5 || MPU2 Acc: 4.79, -4.18, 0.73 | Gyro: -4.6, -4.6, -129.4 || Time: 81726 ms
Enc Cnt: 3 | Angle: 1.0° || MPU1 Acc: -2.36, -4.87, -1.56 | Gyro: 45.4, 30.5, -217.4 || MPU2 Acc: 2.80, -5.64, -0.43 | Gyro: -4.9, -0.6, -145.0 || Time: 81737 ms
Enc Cnt: 0 | Angle: 0.3° || MPU1 Acc: -3.70, -5.25, -1.87 | Gyro: 46.7, 34.1, -242.8 || MPU2 Acc: 0.86, -7.59, 1.28 | Gyro: -4.3, 1.9, -165.5 || Time: 81746 ms
Enc Cnt: -3 | Angle: -0.8° || MPU1 Acc: -6.33, -6.40, -0.39 | Gyro: 45.8, 41.0, -276.0 || MPU2 Acc: 0.46, -9.88, 2.95 | Gyro: -3.1, -8.0, -193.2 || Time: 81756 ms
Enc Cnt: -7 | Angle: -1.8° || MPU1 Acc: -10.38, -9.03, -2.53 | Gyro: 42.1, 41.2, -309.9 || MPU2 Acc: 2.06, -9.89, 1.23 | Gyro: 5.8, -16.8, -221.3 || Time: 81766 ms
Enc Cnt: -11 | Angle: -2.5° || MPU1 Acc: -10.38, -11.66, -2.30 | Gyro: 36.1, 38.3, -333.8 || MPU2 Acc: 0.77, -9.89, 1.88 | Gyro: 27.3, -36.0, -260.3 || Time: 81776 ms
Enc Cnt: -13 | Angle: -3.2° || MPU1 Acc: -10.38, -10.12, -2.43 | Gyro: 29.8, 18.9, -355.6 || MPU2 Acc: 2.11, -9.89, -1.90 | Gyro: 54.8, -37.1, -292.9 || Time: 81786 ms
Enc Cnt: -16 | Angle: -3.7° || MPU1 Acc: -10.38, -8.72, -2.01 | Gyro: 28.9, -4.4, -403.9 || MPU2 Acc: -1.70, -9.89, -1.24 | Gyro: 75.8, -51.1, -330.8 || Time: 81796 ms
Enc Cnt: -19 | Angle: -4.7° || MPU1 Acc: -10.38, -0.50, -2.37 | Gyro: 38.5, -6.2, -437.2 || MPU2 Acc: -4.52, -9.89, -0.60 | Gyro: 76.6, -36.9, -362.6 || Time: 81807 ms
Enc Cnt: -22 | Angle: -5.2° || MPU1 Acc: -10.38, 3.93, -6.49 | Gyro: 57.4, 20.9, -419.6 || MPU2 Acc: -5.48, -9.41, -2.87 | Gyro: 60.2, -46.9, -332.0 || Time: 81816 ms
Enc Cnt: -25 | Angle: -6.2° || MPU1 Acc: -7.07, 3.39, -1.30 | Gyro: 75.0, 37.0, -388.9 || MPU2 Acc: -1.04, -4.34, -4.23 | Gyro: 36.5, -5.2, -309.3 || Time: 81826 ms
Enc Cnt: -31 | Angle: -7.5° || MPU1 Acc: -0.34, 8.02, -3.00 | Gyro: 120.3, 71.0, -401.9 || MPU2 Acc: -2.87, -4.03, -2.20 | Gyro: 4.4, 24.3, -271.5 || Time: 81837 ms
Enc Cnt: -38 | Angle: -9.3° || MPU1 Acc: 5.98, 7.26, 10.48 | Gyro: 186.1, 76.2, -413.2 || MPU2 Acc: -3.15, -2.50, -10.01 | Gyro: -37.8, 63.0, -249.2 || Time: 81846 ms
Enc Cnt: -42 | Angle: -10.5° || MPU1 Acc: -10.38, 1.38, -8.33 | Gyro: 186.2, 76.6, -236.3 || MPU2 Acc: -2.60, 10.86, -3.72 | Gyro: -35.6, 115.1, -229.1 || Time: 81856 ms
Enc Cnt: -40 | Angle: -10.3° || MPU1 Acc: -10.38, 12.66, -3.09 | Gyro: 179.0, 63.6, -55.4 || MPU2 Acc: 1.34, 0.98, -3.78 | Gyro: -32.9, 148.0, -153.0 || Time: 81867 ms
Enc Cnt: -39 | Angle: -9.8° || MPU1 Acc: -10.38, 17.18, -4.12 | Gyro: 154.6, 30.7, 38.4 || MPU2 Acc: -2.55, 0.73, -4.06 | Gyro: -23.5, 154.6, -45.5 || Time: 81877 ms
Enc Cnt: -37 | Angle: -9.3° || MPU1 Acc: -5.39, 11.52, 0.43 | Gyro: 128.4, 9.4, 104.3 || MPU2 Acc: -7.32, 0.10, -2.02 | Gyro: -9.3, 145.5, 18.8 || Time: 81887 ms
Enc Cnt: -35 | Angle: -8.8° || MPU1 Acc: 0.21, 8.48, -1.20 | Gyro: 110.9, -25.1, 106.2 || MPU2 Acc: -8.45, -2.75, -2.95 | Gyro: 9.0, 133.2, 41.7 || Time: 81898 ms
Enc Cnt: -33 | Angle: -8.5° || MPU1 Acc: -0.29, 6.76, -2.04 | Gyro: 89.7, -38.5, 102.4 || MPU2 Acc: -9.66, 0.12, -1.69 | Gyro: 23.8, 110.3, 47.7 || Time: 81908 ms
Enc Cnt: -32 | Angle: -8.0° || MPU1 Acc: 1.70, 6.61, -1.75 | Gyro: 72.3, -37.4, 112.3 || MPU2 Acc: -8.03, 3.46, -0.53 | Gyro: 24.5, 89.8, 49.6 || Time: 81918 ms
Enc Cnt: -30 | Angle: -7.5° || MPU1 Acc: 5.28, 8.69, -3.37 | Gyro: 45.8, -34.4, 117.0 || MPU2 Acc: -5.35, 5.22, -1.89 | Gyro: 17.5, 66.1, 72.9 || Time: 81930 ms
Enc Cnt: -29 | Angle: -7.2° || MPU1 Acc: 4.33, 7.79, -2.68 | Gyro: 23.2, -29.4, 132.8 || MPU2 Acc: -4.61, 7.77, -1.21 | Gyro: 9.2, 51.0, 102.5 || Time: 81939 ms
Enc Cnt: -28 | Angle: -7.0° || MPU1 Acc: 4.40, 6.55, -2.17 | Gyro: 5.4, -20.6, 161.0 || MPU2 Acc: -4.50, 8.86, -1.35 | Gyro: -1.0, 43.1, 132.3 || Time: 81949 ms
Enc Cnt: -26 | Angle: -6.7° || MPU1 Acc: 2.39, 5.34, -4.56 | Gyro: -12.5, -17.1, 188.9 || MPU2 Acc: -4.61, 8.87, -3.61 | Gyro: -12.9, 29.4, 157.0 || Time: 81959 ms
Enc Cnt: -25 | Angle: -6.2° || MPU1 Acc: 5.23, 5.70, -1.44 | Gyro: -21.0, -9.2, 212.4 || MPU2 Acc: -3.49, 8.05, -1.05 | Gyro: -22.0, 21.4, 173.8 || Time: 81969 ms
Enc Cnt: -23 | Angle: -5.7° || MPU1 Acc: 4.35, 3.23, -0.86 | Gyro: -22.4, -1.4, 236.9 || MPU2 Acc: -2.59, 7.53, -2.14 | Gyro: -32.3, 22.5, 193.5 || Time: 81979 ms
Enc Cnt: -21 | Angle: -5.5° || MPU1 Acc: 3.30, 1.94, -1.08 | Gyro: -19.9, 6.3, 258.6 || MPU2 Acc: -1.16, 6.22, -2.14 | Gyro: -43.6, 31.4, 212.6 || Time: 81990 ms
Enc Cnt: -20 | Angle: -5.0° || MPU1 Acc: 2.94, 0.74, -0.34 | Gyro: -13.1, 13.6, 271.9 || MPU2 Acc: -0.95, 5.63, -1.52 | Gyro: -53.4, 42.3, 224.5 || Time: 81999 ms
Enc Cnt: -18 | Angle: -4.5° || MPU1 Acc: 2.88, -0.54, -0.14 | Gyro: -4.3, 21.7, 280.0 || MPU2 Acc: -1.17, 4.64, -1.63 | Gyro: -63.7, 47.8, 229.5 || Time: 82009 ms
Enc Cnt: -17 | Angle: -4.2° || MPU1 Acc: 3.05, -0.99, -0.22 | Gyro: 5.1, 29.9, 275.4 || MPU2 Acc: -0.84, 2.92, -1.12 | Gyro: -71.5, 58.0, 231.7 || Time: 82021 ms
Enc Cnt: -16 | Angle: -4.0° || MPU1 Acc: 2.07, -1.33, -0.13 | Gyro: 8.7, 35.8, 268.2 || MPU2 Acc: -0.61, 2.57, -0.31 | Gyro: -76.7, 59.8, 234.0 || Time: 82030 ms
Enc Cnt: -15 | Angle: -3.7° || MPU1 Acc: 0.56, -1.73, -0.20 | Gyro: 6.5, 42.6, 265.0 || MPU2 Acc: 0.02, 2.37, 0.90 | Gyro: -84.1, 56.8, 237.5 || Time: 82040 ms
Enc Cnt: -15 | Angle: -3.7° || MPU1 Acc: -1.00, -1.54, -0.12 | Gyro: -3.0, 51.2, 265.5 || MPU2 Acc: -0.36, 1.23, 1.53 | Gyro: -91.5, 47.2, 244.0 || Time: 82052 ms
Enc Cnt: -15 | Angle: -3.7° || MPU1 Acc: -2.24, -1.45, -0.17 | Gyro: -14.1, 53.9, 265.8 || MPU2 Acc: -0.47, 0.06, 1.38 | Gyro: -93.3, 35.8, 248.3 || Time: 82062 ms
Enc Cnt: -15 | Angle: -3.7° || MPU1 Acc: -3.03, -2.10, 2.17 | Gyro: -24.9, 52.7, 265.4 || MPU2 Acc: 0.29, -1.40, 0.12 | Gyro: -90.9, 25.0, 253.2 || Time: 82072 ms
Enc Cnt: -15 | Angle: -3.7° || MPU1 Acc: -3.36, -3.71, 0.19 | Gyro: -35.1, 48.7, 259.9 || MPU2 Acc: 0.99, -1.90, 1.19 | Gyro: -84.7, 17.4, 255.3 || Time: 82083 ms
Enc Cnt: -15 | Angle: -3.7° || MPU1 Acc: -3.36, -4.60, -0.58 | Gyro: -43.8, 47.0, 250.7 || MPU2 Acc: 1.64, -2.26, 1.51 | Gyro: -82.0, 6.5, 251.3 || Time: 82092 ms
Enc Cnt: -15 | Angle: -3.7° || MPU1 Acc: -4.36, -4.98, -4.17 | Gyro: -54.5, 49.0, 243.4 || MPU2 Acc: 2.53, -2.19, 1.38 | Gyro: -84.2, -6.0, 251.3 || Time: 82102 ms
Enc Cnt: -15 | Angle: -3.7° || MPU1 Acc: -5.40, -4.98, -2.23 | Gyro: -65.6, 57.3, 243.6 || MPU2 Acc: 4.04, -2.26, 1.59 | Gyro: -91.5, -16.5, 257.7 || Time: 82113 ms
Enc Cnt: -16 | Angle: -4.0° || MPU1 Acc: -6.45, -5.70, -2.28 | Gyro: -76.2, 62.4, 249.5 || MPU2 Acc: 5.11, -2.84, 1.41 | Gyro: -97.8, -23.8, 265.5 || Time: 82123 ms
Enc Cnt: -16 | Angle: -4.0° || MPU1 Acc: -7.42, -7.33, -1.50 | Gyro: -84.4, 63.0, 255.7 || MPU2 Acc: 5.91, -3.49, 1.53 | Gyro: -99.1, -29.4, 272.4 || Time: 82133 ms
Enc Cnt: -17 | Angle: -4.2° || MPU1 Acc: -7.99, -8.92, -0.80 | Gyro: -89.3, 62.1, 260.5 || MPU2 Acc: 6.70, -4.26, 1.95 | Gyro: -97.8, -33.9, 275.8 || Time: 82143 ms
Enc Cnt: -17 | Angle: -4.2° || MPU1 Acc: -8.38, -10.17, -0.40 | Gyro: -89.9, 61.4, 264.3 || MPU2 Acc: 7.60, -4.58, 2.26 | Gyro: -98.6, -33.7, 274.6 || Time: 82153 ms
Enc Cnt: -17 | Angle: -4.2° || MPU1 Acc: -8.39, -11.11, 0.28 | Gyro: -86.7, 61.9, 267.0 || MPU2 Acc: 8.38, -4.72, 2.31 | Gyro: -98.8, -30.9, 272.1 || Time: 82163 ms
Enc Cnt: -17 | Angle: -4.2° || MPU1 Acc: -8.24, -12.40, 1.22 | Gyro: -79.0, 60.5, 266.1 || MPU2 Acc: 9.35, -5.15, 2.92 | Gyro: -98.6, -23.1, 268.7 || Time: 82173 ms
Enc Cnt: -17 | Angle: -4.2° || MPU1 Acc: -7.88, -13.57, 1.97 | Gyro: -68.9, 57.2, 259.2 || MPU2 Acc: 10.11, -5.63, 2.97 | Gyro: -94.6, -13.2, 260.0 || Time: 82184 ms
Enc Cnt: -17 | Angle: -4.2° || MPU1 Acc: -7.05, -14.57, 2.15 | Gyro: -59.9, 52.8, 248.6 || MPU2 Acc: 10.21, -5.52, 3.38 | Gyro: -89.3, -6.8, 246.7 || Time: 82193 ms
Enc Cnt: -17 | Angle: -4.2° || MPU1 Acc: -5.73, -14.86, 1.81 | Gyro: -54.5, 48.3, 230.4 || MPU2 Acc: 10.10, -5.43, 3.55 | Gyro: -82.6, -3.3, 232.1 || Time: 82203 ms
Enc Cnt: -17 | Angle: -4.2° || MPU1 Acc: -4.21, -15.37, 0.98 | Gyro: -54.8, 42.7, 203.1 || MPU2 Acc: 9.66, -4.99, 3.60 | Gyro: -74.2, -7.8, 210.8 || Time: 82214 ms
Enc Cnt: -18 | Angle: -4.5° || MPU1 Acc: -2.58, -16.11, 0.33 | Gyro: -59.4, 38.3, 173.4 || MPU2 Acc: 9.90, -4.29, 3.18 | Gyro: -65.4, -18.5, 186.4 || Time: 82224 ms
Enc Cnt: -18 | Angle: -4.5° || MPU1 Acc: -0.53, -17.18, -0.13 | Gyro: -63.5, 35.0, 141.9 || MPU2 Acc: 10.81, -2.94, 2.55 | Gyro: -57.2, -29.1, 160.5 || Time: 82234 ms
Enc Cnt: -19 | Angle: -4.7° || MPU1 Acc: 1.37, -18.49, -0.68 | Gyro: -63.7, 34.4, 102.6 || MPU2 Acc: 11.96, -1.22, 1.61 | Gyro: -51.6, -38.3, 125.8 || Time: 82246 ms
Enc Cnt: -22 | Angle: -5.5° || MPU1 Acc: -10.38, -17.26, -17.87 | Gyro: -42.1, 21.1, 18.5 || MPU2 Acc: 11.18, -6.95, -5.77 | Gyro: -45.2, -72.6, 93.9 || Time: 82255 ms
Enc Cnt: -24 | Angle: -6.0° || MPU1 Acc: 3.45, -18.95, 8.99 | Gyro: -49.7, 33.5, -11.5 || MPU2 Acc: 11.80, -1.54, 3.86 | Gyro: -22.0, -60.7, 49.2 || Time: 82265 ms
Enc Cnt: -27 | Angle: -6.5° || MPU1 Acc: 2.85, -18.92, 4.22 | Gyro: -31.9, 14.2, -54.9 || MPU2 Acc: 12.81, -2.00, 3.07 | Gyro: -13.9, -40.7, 9.8 || Time: 82277 ms
Enc Cnt: -29 | Angle: -7.2° || MPU1 Acc: 7.05, -18.95, 4.03 | Gyro: -16.2, 4.6, -100.6 || MPU2 Acc: 13.00, -0.86, 1.98 | Gyro: -3.7, -39.3, -16.3 || Time: 82286 ms
Enc Cnt: -33 | Angle: -8.3° || MPU1 Acc: 3.71, -18.95, 3.12 | Gyro: -3.1, -1.7, -151.0 || MPU2 Acc: 12.19, -2.09, 3.12 | Gyro: 8.9, -30.7, -47.9 || Time: 82296 ms
Enc Cnt: -39 | Angle: -9.5° || MPU1 Acc: 2.73, -17.84, 2.41 | Gyro: 10.2, -20.5, -196.9 || MPU2 Acc: 10.32, -1.98, 2.00 | Gyro: 23.4, -28.5, -82.5 || Time: 82308 ms
Enc Cnt: -43 | Angle: -10.8° || MPU1 Acc: 4.55, -17.62, 3.04 | Gyro: 16.3, -29.4, -231.2 || MPU2 Acc: 9.73, -0.97, 0.50 | Gyro: 37.2, -30.1, -105.6 || Time: 82318 ms
Enc Cnt: -48 | Angle: -12.0° || MPU1 Acc: 4.66, 3.41, -1.57 | Gyro: 4.7, -34.1, -235.7 || MPU2 Acc: -1.57, 2.02, -1.62 | Gyro: 38.6, -56.1, -79.4 || Time: 82328 ms
Enc Cnt: -56 | Angle: -13.8° || MPU1 Acc: 6.98, -4.56, 2.87 | Gyro: 0.5, -4.9, -264.9 || MPU2 Acc: -0.02, 4.86, 1.94 | Gyro: 32.4, -46.2, -70.0 || Time: 82338 ms
Enc Cnt: -63 | Angle: -15.5° || MPU1 Acc: -0.14, 0.86, -2.19 | Gyro: -2.4, -15.9, -271.3 || MPU2 Acc: -6.93, -0.77, -1.27 | Gyro: 13.4, -43.4, -81.0 || Time: 82348 ms
Enc Cnt: -70 | Angle: -17.3° || MPU1 Acc: 0.82, -1.53, -1.53 | Gyro: -17.2, -13.3, -267.3 || MPU2 Acc: -8.37, 2.49, -2.14 | Gyro: 21.9, -65.1, -85.7 || Time: 82358 ms
Enc Cnt: -67 | Angle: -17.0° || MPU1 Acc: -10.38, -18.95, -17.87 | Gyro: -8.8, -100.6, 126.1 || MPU2 Acc: 11.98, -9.89, -20.88 | Gyro: -31.1, -142.3, -191.1 || Time: 82369 ms
Enc Cnt: -61 | Angle: -15.5° || MPU1 Acc: 4.48, 5.29, -17.87 | Gyro: -8.4, 35.6, 71.5 || MPU2 Acc: -22.45, 28.17, 15.95 | Gyro: 111.1, -60.3, -156.7 || Time: 82378 ms
Enc Cnt: -56 | Angle: -14.0° || MPU1 Acc: -10.38, -16.40, -1.23 | Gyro: -3.7, -73.6, -1.0 || MPU2 Acc: 2.39, -3.09, 0.00 | Gyro: 41.9, -43.1, -149.1 || Time: 82388 ms
Enc Cnt: -50 | Angle: -12.8° || MPU1 Acc: -1.36, 2.05, -17.87 | Gyro: -13.0, -27.9, -3.4 || MPU2 Acc: -1.50, 0.82, -2.88 | Gyro: 17.3, -21.0, -123.4 || Time: 82399 ms
Enc Cnt: -46 | Angle: -11.5° || MPU1 Acc: -0.90, -0.59, 0.28 | Gyro: -11.2, -10.1, -2.2 || MPU2 Acc: -0.97, -1.26, -1.37 | Gyro: 6.3, -2.4, -112.6 || Time: 82408 ms
Enc Cnt: -41 | Angle: -10.5° || MPU1 Acc: 1.27, -2.19, 7.04 | Gyro: -2.2, 2.5, -1.4 || MPU2 Acc: -1.29, 0.89, -0.20 | Gyro: 6.7, -4.1, -111.0 || Time: 82418 ms
Enc Cnt: -36 | Angle: -9.3° || MPU1 Acc: 0.39, 0.09, 0.18 | Gyro: -2.0, 10.2, 0.1 || MPU2 Acc: -0.79, 0.36, -0.65 | Gyro: 10.0, -17.8, -111.5 || Time: 82429 ms
Enc Cnt: -32 | Angle: -8.3° || MPU1 Acc: -0.04, 0.30, -1.70 | Gyro: -0.1, 4.2, 0.0 || MPU2 Acc: -0.18, -0.16, -1.35 | Gyro: 10.4, -16.8, -106.6 || Time: 82438 ms
Enc Cnt: -28 | Angle: -7.2° || MPU1 Acc: 0.33, -0.26, 1.20 | Gyro: 1.5, 1.4, -0.1 || MPU2 Acc: 0.96, -0.53, -2.26 | Gyro: 17.6, -14.0, -98.3 || Time: 82448 ms
Enc Cnt: -24 | Angle: -6.0° || MPU1 Acc: 0.13, 0.97, -2.79 | Gyro: -0.5, -6.2, -0.2 || MPU2 Acc: 0.69, -0.43, -1.01 | Gyro: 23.9, -16.9, -87.8 || Time: 82460 ms
Enc Cnt: -21 | Angle: -5.2° || MPU1 Acc: 1.09, 1.19, -0.50 | Gyro: -2.3, -10.2, -1.1 || MPU2 Acc: 0.58, -0.88, 1.14 | Gyro: 22.6, -9.3, -82.6 || Time: 82469 ms
Enc Cnt: -17 | Angle: -4.5° || MPU1 Acc: -0.17, -0.24, -1.24 | Gyro: 1.5, -12.4, 0.5 || MPU2 Acc: 1.22, -0.25, -1.19 | Gyro: 20.4, -7.1, -74.8 || Time: 82479 ms
Enc Cnt: -15 | Angle: -3.7° || MPU1 Acc: 0.44, 1.60, -2.79 | Gyro: -4.4, -11.3, -1.8 || MPU2 Acc: 0.63, -0.14, 1.05 | Gyro: 20.0, -8.5, -67.0 || Time: 82489 ms
Enc Cnt: -12 | Angle: -3.0° || MPU1 Acc: 0.64, 1.23, -1.36 | Gyro: -1.0, -8.8, -1.5 || MPU2 Acc: 0.74, -0.17, 1.08 | Gyro: 15.0, -6.6, -61.8 || Time: 82499 ms
Enc Cnt: -10 | Angle: -2.5° || MPU1 Acc: 0.36, 0.55, -0.63 | Gyro: 0.1, -6.7, -0.9 || MPU2 Acc: 0.49, -0.16, 0.32 | Gyro: 9.6, -4.3, -55.9 || Time: 82509 ms
Enc Cnt: -8 | Angle: -2.0° || MPU1 Acc: 0.08, 0.28, -0.55 | Gyro: 0.3, -4.8, -0.8 || MPU2 Acc: 0.49, 0.00, 0.20 | Gyro: 7.4, -3.4, -51.8 || Time: 82519 ms
Enc Cnt: -6 | Angle: -1.5° || MPU1 Acc: 0.09, 0.05, -0.71 | Gyro: 0.2, -3.1, -0.7 || MPU2 Acc: 0.47, 0.04, 0.10 | Gyro: 4.4, -2.8, -48.4 || Time: 82529 ms
Enc Cnt: -4 | Angle: -1.0° || MPU1 Acc: 0.03, -0.12, -0.08 | Gyro: 0.7, -0.0, -0.4 || MPU2 Acc: 0.26, 0.22, 0.11 | Gyro: 1.4, -1.8, -45.7 || Time: 82539 ms
Enc Cnt: -2 | Angle: -0.5° || MPU1 Acc: 0.11, 0.09, -0.18 | Gyro: 1.2, 1.3, -0.6 || MPU2 Acc: 0.46, -0.05, -0.09 | Gyro: -1.7, -0.6, -43.5 || Time: 82549 ms
Enc Cnt: 0 | Angle: 0.0° || MPU1 Acc: 0.06, 0.03, -0.45 | Gyro: 0.8, 0.9, -0.6 || MPU2 Acc: 0.43, -0.09, -0.51 | Gyro: -2.8, -0.1, -41.8 || Time: 82561 ms
Enc Cnt: 1 | Angle: 0.3° || MPU1 Acc: 0.04, -0.00, -0.48 | Gyro: 0.5, 0.8, -0.6 || MPU2 Acc: 0.56, 0.06, -0.44 | Gyro: -2.8, 0.4, -40.3 || Time: 82570 ms
Enc Cnt: 3 | Angle: 0.8° || MPU1 Acc: -0.01, 0.04, -0.40 | Gyro: 0.7, -0.7, -1.1 || MPU2 Acc: 0.97, -0.06, -0.71 | Gyro: -4.0, 3.1, -37.1 || Time: 82580 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: 0.02, -0.06, -0.43 | Gyro: 0.7, -1.1, -0.8 || MPU2 Acc: 0.73, -0.00, -0.70 | Gyro: -2.7, 3.5, -33.8 || Time: 82591 ms
Enc Cnt: 5 | Angle: 1.3° || MPU1 Acc: -0.10, 0.04, -0.67 | Gyro: 0.4, -2.4, -0.9 || MPU2 Acc: 0.66, -0.20, -0.87 | Gyro: -0.4, 3.0, -32.0 || Time: 82600 ms
Enc Cnt: 7 | Angle: 1.8° || MPU1 Acc: 0.09, 0.07, -0.49 | Gyro: 0.4, -3.8, -1.2 || MPU2 Acc: 0.68, -0.19, -0.97 | Gyro: 2.5, 3.3, -30.1 || Time: 82610 ms
Enc Cnt: 8 | Angle: 2.0° || MPU1 Acc: 0.26, 0.15, -0.25 | Gyro: 0.9, -4.9, -1.0 || MPU2 Acc: 0.46, -0.25, -0.51 | Gyro: 3.4, 2.4, -29.6 || Time: 82620 ms
Enc Cnt: 9 | Angle: 2.2° || MPU1 Acc: 0.15, 0.25, -0.59 | Gyro: 0.9, -5.3, -2.2 || MPU2 Acc: 0.25, -0.39, -0.90 | Gyro: 5.4, 1.5, -29.2 || Time: 82630 ms
