=== New Logging Session ===
Enc Cnt: 1 | Angle: 0.3° || MPU1 Acc: 0.05, 0.03, 0.00 | Gyro: -0.3, -0.1, -0.1 || MPU2 Acc: 0.02, -0.05, 0.03 | Gyro: 0.6, 0.1, 0.1 || Time: 12052 ms
Enc Cnt: 46 | Angle: 11.5° || MPU1 Acc: -1.10, -0.68, 0.02 | Gyro: 11.3, -5.3, -95.4 || MPU2 Acc: 2.00, -1.04, 0.73 | Gyro: 16.8, -4.5, -79.7 || Time: 92253 ms
Enc Cnt: 45 | Angle: 11.3° || MPU1 Acc: -1.08, -0.94, 0.17 | Gyro: 16.6, -4.0, -100.8 || MPU2 Acc: 2.30, -1.07, 0.70 | Gyro: 16.6, -3.4, -85.2 || Time: 92263 ms
Enc Cnt: 44 | Angle: 11.0° || MPU1 Acc: -0.82, -1.02, -0.20 | Gyro: 20.2, -5.2, -109.2 || MPU2 Acc: 2.53, -1.24, 0.36 | Gyro: 16.0, -3.8, -91.0 || Time: 92275 ms
Enc Cnt: 43 | Angle: 11.0° || MPU1 Acc: -1.13, -1.27, -0.24 | Gyro: 22.1, -5.4, -116.3 || MPU2 Acc: 2.70, -1.37, 0.23 | Gyro: 15.1, -2.5, -94.8 || Time: 92285 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: -1.57, -1.62, -0.52 | Gyro: 24.3, -7.2, -123.2 || MPU2 Acc: 3.17, -1.20, 0.17 | Gyro: 16.8, -0.6, -97.9 || Time: 92295 ms
Enc Cnt: 41 | Angle: 10.3° || MPU1 Acc: -1.62, -1.83, -0.29 | Gyro: 27.8, -8.6, -130.8 || MPU2 Acc: 3.53, -1.57, 0.19 | Gyro: 17.8, 1.1, -100.9 || Time: 92306 ms
Enc Cnt: 40 | Angle: 10.0° || MPU1 Acc: -1.52, -1.75, -0.22 | Gyro: 30.0, -10.4, -138.7 || MPU2 Acc: 4.01, -1.96, 0.09 | Gyro: 16.9, 4.5, -102.9 || Time: 92315 ms
Enc Cnt: 38 | Angle: 9.5° || MPU1 Acc: -1.95, -1.98, -0.44 | Gyro: 34.2, -12.3, -149.3 || MPU2 Acc: 3.73, -2.77, 0.13 | Gyro: 19.0, 7.4, -104.6 || Time: 92325 ms
Enc Cnt: 36 | Angle: 9.0° || MPU1 Acc: -2.78, -2.31, -0.29 | Gyro: 35.7, -11.8, -162.5 || MPU2 Acc: 2.66, -4.01, 0.90 | Gyro: 22.0, 8.7, -111.5 || Time: 92335 ms
Enc Cnt: 33 | Angle: 8.5° || MPU1 Acc: -3.91, -2.93, -0.61 | Gyro: 39.2, -12.6, -175.5 || MPU2 Acc: 2.53, -4.36, -0.26 | Gyro: 25.8, 10.8, -125.0 || Time: 92345 ms
Enc Cnt: 31 | Angle: 8.0° || MPU1 Acc: -3.21, -2.96, -1.14 | Gyro: 43.3, -16.0, -188.9 || MPU2 Acc: 3.08, -4.17, -1.08 | Gyro: 31.0, 11.3, -137.2 || Time: 92355 ms
Enc Cnt: 29 | Angle: 7.5° || MPU1 Acc: -5.46, -5.23, -1.07 | Gyro: 43.8, -17.4, -188.8 || MPU2 Acc: 4.15, -3.25, -0.25 | Gyro: 37.3, 8.9, -150.2 || Time: 92365 ms
Enc Cnt: 28 | Angle: 7.0° || MPU1 Acc: -8.27, -5.99, -0.74 | Gyro: 39.6, -22.7, -185.5 || MPU2 Acc: 5.53, -4.59, 0.51 | Gyro: 48.5, 7.9, -159.6 || Time: 92376 ms
Enc Cnt: 28 | Angle: 7.0° || MPU1 Acc: -9.52, -5.53, -0.36 | Gyro: 30.7, -28.1, -174.7 || MPU2 Acc: 6.49, -5.80, 1.68 | Gyro: 62.2, 7.3, -165.4 || Time: 92385 ms
Enc Cnt: 27 | Angle: 6.7° || MPU1 Acc: -6.83, -3.05, 0.32 | Gyro: 22.9, -29.8, -174.0 || MPU2 Acc: 5.17, -5.21, 1.71 | Gyro: 73.8, 0.9, -160.8 || Time: 92395 ms
Enc Cnt: 26 | Angle: 6.7° || MPU1 Acc: -1.26, -0.47, 0.13 | Gyro: 24.9, -26.8, -192.8 || MPU2 Acc: 2.03, -4.55, 1.12 | Gyro: 74.0, 1.1, -159.0 || Time: 92406 ms
Enc Cnt: 25 | Angle: 6.5° || MPU1 Acc: -6.80, -4.02, -1.67 | Gyro: 30.4, -28.0, -188.4 || MPU2 Acc: 3.37, -0.76, 0.14 | Gyro: 68.4, -1.2, -165.3 || Time: 92416 ms
Enc Cnt: 25 | Angle: 6.2° || MPU1 Acc: -1.82, -0.45, 0.50 | Gyro: 28.9, -25.4, -173.2 || MPU2 Acc: 1.53, 1.23, 1.20 | Gyro: 66.8, -8.1, -158.6 || Time: 92426 ms
Enc Cnt: 25 | Angle: 6.2° || MPU1 Acc: -3.46, 7.89, 0.22 | Gyro: 22.7, -38.8, -132.0 || MPU2 Acc: -0.72, 2.30, -0.56 | Gyro: 62.2, -2.4, -119.2 || Time: 92438 ms
Enc Cnt: 25 | Angle: 6.2° || MPU1 Acc: -2.71, 11.08, 1.79 | Gyro: 13.4, -45.9, -79.9 || MPU2 Acc: -3.14, 2.48, 0.88 | Gyro: 60.9, -1.1, -73.6 || Time: 92448 ms
Enc Cnt: 25 | Angle: 6.2° || MPU1 Acc: -3.27, 6.37, -0.42 | Gyro: 11.1, -50.5, -51.6 || MPU2 Acc: -2.30, 0.32, 0.46 | Gyro: 53.4, 0.4, -41.8 || Time: 92458 ms
Enc Cnt: 25 | Angle: 6.2° || MPU1 Acc: -6.39, 2.16, -0.28 | Gyro: -17.1, -58.5, -14.6 || MPU2 Acc: -3.62, 3.94, 2.42 | Gyro: 56.0, -9.8, -28.2 || Time: 92469 ms
Enc Cnt: 27 | Angle: 6.7° || MPU1 Acc: -2.72, 5.78, 2.81 | Gyro: -37.4, -53.0, 32.0 || MPU2 Acc: -3.27, 1.67, 2.41 | Gyro: 68.6, -22.0, -16.3 || Time: 92478 ms
Enc Cnt: 29 | Angle: 7.2° || MPU1 Acc: 3.82, 8.77, -0.37 | Gyro: -51.0, -62.7, 36.9 || MPU2 Acc: -3.01, -0.70, 0.52 | Gyro: 69.5, -26.3, 5.9 || Time: 92488 ms
Enc Cnt: 31 | Angle: 7.5° || MPU1 Acc: 2.02, 4.19, 1.53 | Gyro: -48.6, -65.4, 27.0 || MPU2 Acc: -2.30, 2.85, 0.55 | Gyro: 68.4, -27.3, 23.3 || Time: 92500 ms
Enc Cnt: 32 | Angle: 8.0° || MPU1 Acc: -0.41, 2.95, 2.36 | Gyro: -49.9, -66.3, 53.9 || MPU2 Acc: -1.85, 4.30, 1.38 | Gyro: 69.9, -27.2, 29.6 || Time: 92509 ms
Enc Cnt: 34 | Angle: 8.5° || MPU1 Acc: 2.66, 5.21, 1.78 | Gyro: -54.2, -68.0, 71.2 || MPU2 Acc: -1.91, 2.69, 0.82 | Gyro: 72.3, -28.6, 45.4 || Time: 92519 ms
Enc Cnt: 36 | Angle: 8.8° || MPU1 Acc: 2.98, 4.30, 1.32 | Gyro: -56.7, -70.1, 76.0 || MPU2 Acc: -1.26, 3.39, 0.35 | Gyro: 71.1, -28.2, 62.5 || Time: 92529 ms
Enc Cnt: 37 | Angle: 9.3° || MPU1 Acc: 1.84, 3.33, 1.22 | Gyro: -59.8, -72.1, 90.6 || MPU2 Acc: -1.22, 3.89, 0.80 | Gyro: 71.5, -26.4, 74.2 || Time: 92539 ms
Enc Cnt: 38 | Angle: 9.5° || MPU1 Acc: 3.12, 3.98, 0.50 | Gyro: -66.7, -73.1, 101.4 || MPU2 Acc: -1.48, 3.33, 0.40 | Gyro: 72.7, -29.4, 88.2 || Time: 92549 ms
Enc Cnt: 40 | Angle: 10.0° || MPU1 Acc: 3.70, 3.70, 0.16 | Gyro: -73.0, -72.4, 103.9 || MPU2 Acc: -1.11, 3.66, -0.12 | Gyro: 70.9, -34.1, 102.0 || Time: 92559 ms
Enc Cnt: 41 | Angle: 10.3° || MPU1 Acc: 2.72, 2.93, -0.36 | Gyro: -80.0, -71.1, 113.9 || MPU2 Acc: -0.69, 3.93, -0.10 | Gyro: 69.7, -38.0, 115.3 || Time: 92569 ms
Enc Cnt: 41 | Angle: 10.3° || MPU1 Acc: 2.77, 3.08, -0.85 | Gyro: -87.7, -69.0, 122.9 || MPU2 Acc: -0.65, 3.37, -0.33 | Gyro: 69.2, -42.7, 128.5 || Time: 92579 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: 2.82, 2.81, -1.37 | Gyro: -95.8, -66.4, 128.6 || MPU2 Acc: -0.51, 3.10, -0.68 | Gyro: 66.6, -49.4, 140.7 || Time: 92589 ms
Enc Cnt: 43 | Angle: 10.8° || MPU1 Acc: 2.12, 2.27, -1.87 | Gyro: -105.3, -63.7, 135.8 || MPU2 Acc: -0.16, 2.81, -0.71 | Gyro: 65.0, -56.6, 152.4 || Time: 92600 ms
Enc Cnt: 43 | Angle: 10.8° || MPU1 Acc: 2.05, 2.37, -2.57 | Gyro: -116.2, -61.0, 140.2 || MPU2 Acc: 0.02, 2.08, -1.02 | Gyro: 63.7, -65.4, 162.3 || Time: 92610 ms
Enc Cnt: 44 | Angle: 11.0° || MPU1 Acc: 1.97, 2.11, -3.18 | Gyro: -128.6, -58.4, 141.3 || MPU2 Acc: -0.38, 1.96, -1.41 | Gyro: 65.5, -78.5, 171.6 || Time: 92620 ms
Enc Cnt: 44 | Angle: 11.0° || MPU1 Acc: 1.60, 1.62, -4.01 | Gyro: -142.8, -54.0, 143.8 || MPU2 Acc: 0.48, 1.53, -1.54 | Gyro: 62.8, -90.2, 181.9 || Time: 92632 ms
Enc Cnt: 44 | Angle: 11.0° || MPU1 Acc: 0.89, 1.58, -4.58 | Gyro: -155.8, -50.4, 143.4 || MPU2 Acc: 0.81, 0.48, -1.93 | Gyro: 61.2, -102.7, 188.6 || Time: 92641 ms
Enc Cnt: 43 | Angle: 10.8° || MPU1 Acc: 0.16, 1.17, -4.97 | Gyro: -170.2, -47.3, 141.6 || MPU2 Acc: 0.82, -0.10, -2.36 | Gyro: 62.1, -117.3, 195.5 || Time: 92651 ms
Enc Cnt: 43 | Angle: 10.8° || MPU1 Acc: -0.76, 0.55, -5.45 | Gyro: -187.7, -44.4, 140.8 || MPU2 Acc: 1.44, -0.78, -2.63 | Gyro: 63.4, -135.6, 201.1 || Time: 92663 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: -1.35, 0.12, -6.01 | Gyro: -200.4, -42.5, 139.6 || MPU2 Acc: 1.86, -1.45, -3.01 | Gyro: 65.2, -147.8, 204.6 || Time: 92673 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: -1.79, -0.34, -6.42 | Gyro: -213.7, -41.3, 137.2 || MPU2 Acc: 2.31, -2.00, -3.20 | Gyro: 67.0, -161.2, 208.5 || Time: 92683 ms
Enc Cnt: 41 | Angle: 10.3° || MPU1 Acc: -2.15, -0.93, -6.78 | Gyro: -228.2, -39.9, 132.2 || MPU2 Acc: 2.50, -2.66, -3.71 | Gyro: 69.8, -177.1, 209.3 || Time: 92696 ms
Enc Cnt: 40 | Angle: 10.0° || MPU1 Acc: -2.12, -1.27, -7.13 | Gyro: -237.8, -39.8, 126.6 || MPU2 Acc: 2.92, -3.00, -4.07 | Gyro: 70.6, -186.2, 207.9 || Time: 92705 ms
Enc Cnt: 39 | Angle: 9.8° || MPU1 Acc: -2.03, -1.66, -7.31 | Gyro: -245.8, -39.7, 118.8 || MPU2 Acc: 3.15, -3.09, -4.29 | Gyro: 72.6, -195.2, 205.5 || Time: 92715 ms
Enc Cnt: 38 | Angle: 9.5° || MPU1 Acc: -1.88, -1.89, -7.50 | Gyro: -250.9, -38.8, 108.6 || MPU2 Acc: 3.61, -3.11, -4.77 | Gyro: 73.4, -203.0, 203.2 || Time: 92725 ms
Enc Cnt: 37 | Angle: 9.3° || MPU1 Acc: -1.66, -2.13, -7.68 | Gyro: -255.1, -37.1, 100.1 || MPU2 Acc: 3.56, -3.03, -4.64 | Gyro: 72.6, -209.8, 200.2 || Time: 92735 ms
Enc Cnt: 35 | Angle: 9.0° || MPU1 Acc: -1.69, -2.24, -7.86 | Gyro: -258.0, -35.1, 89.4 || MPU2 Acc: 3.90, -3.28, -4.98 | Gyro: 71.1, -214.8, 196.1 || Time: 92745 ms
Enc Cnt: 33 | Angle: 8.5° || MPU1 Acc: -1.46, -2.48, -8.10 | Gyro: -261.5, -34.6, 77.7 || MPU2 Acc: 3.97, -3.28, -5.09 | Gyro: 70.2, -219.7, 192.2 || Time: 92756 ms
Enc Cnt: 31 | Angle: 8.0° || MPU1 Acc: -1.27, -2.78, -8.38 | Gyro: -264.9, -32.7, 66.2 || MPU2 Acc: 3.83, -3.19, -5.19 | Gyro: 68.5, -225.3, 189.2 || Time: 92765 ms
Enc Cnt: 29 | Angle: 7.2° || MPU1 Acc: -1.09, -3.16, -8.47 | Gyro: -268.4, -30.9, 54.2 || MPU2 Acc: 3.86, -3.01, -5.34 | Gyro: 66.5, -231.6, 182.5 || Time: 92775 ms
Enc Cnt: 26 | Angle: 6.7° || MPU1 Acc: -1.35, -3.61, -8.96 | Gyro: -271.3, -28.6, 41.0 || MPU2 Acc: 3.95, -3.24, -5.80 | Gyro: 64.3, -237.8, 174.8 || Time: 92786 ms
Enc Cnt: 24 | Angle: 6.0° || MPU1 Acc: -1.71, -4.11, -9.47 | Gyro: -273.8, -26.4, 31.3 || MPU2 Acc: 3.98, -3.19, -6.26 | Gyro: 62.1, -245.6, 167.7 || Time: 92796 ms
Enc Cnt: 21 | Angle: 5.2° || MPU1 Acc: -2.21, -4.86, -9.63 | Gyro: -276.3, -24.4, 25.9 || MPU2 Acc: 3.95, -2.90, -6.31 | Gyro: 58.3, -253.0, 158.6 || Time: 92806 ms
Enc Cnt: 18 | Angle: 4.7° || MPU1 Acc: -2.35, -5.45, -10.29 | Gyro: -279.8, -20.8, 24.3 || MPU2 Acc: 5.04, -2.78, -6.78 | Gyro: 53.4, -257.6, 149.0 || Time: 92817 ms
Enc Cnt: 17 | Angle: 4.2° || MPU1 Acc: -1.73, -5.85, -10.04 | Gyro: -280.2, -16.1, 23.9 || MPU2 Acc: 5.56, -2.39, -7.06 | Gyro: 49.0, -261.1, 141.9 || Time: 92827 ms
Enc Cnt: 15 | Angle: 3.7° || MPU1 Acc: -1.26, -6.77, -9.76 | Gyro: -277.9, -13.0, 24.4 || MPU2 Acc: 6.12, -2.04, -6.86 | Gyro: 43.9, -259.7, 134.5 || Time: 92837 ms
Enc Cnt: 13 | Angle: 3.2° || MPU1 Acc: 0.10, -7.46, -8.87 | Gyro: -268.6, -7.4, 17.8 || MPU2 Acc: 6.59, -1.47, -7.04 | Gyro: 35.4, -252.6, 121.7 || Time: 92849 ms
Enc Cnt: 12 | Angle: 3.0° || MPU1 Acc: 0.40, -7.80, -8.18 | Gyro: -257.7, -1.9, 11.3 || MPU2 Acc: 6.63, -0.77, -6.68 | Gyro: 28.1, -243.8, 109.4 || Time: 92858 ms
Enc Cnt: 10 | Angle: 2.5° || MPU1 Acc: -0.06, -7.88, -7.19 | Gyro: -243.4, 4.8, 8.6 || MPU2 Acc: 6.56, -0.29, -6.20 | Gyro: 21.0, -233.3, 97.7 || Time: 92868 ms
Enc Cnt: 9 | Angle: 2.2° || MPU1 Acc: -0.73, -7.16, -6.29 | Gyro: -224.9, 10.8, 11.8 || MPU2 Acc: 6.65, -0.39, -5.95 | Gyro: 12.9, -217.5, 85.4 || Time: 92880 ms
Enc Cnt: 9 | Angle: 2.2° || MPU1 Acc: -0.64, -6.97, -5.31 | Gyro: -210.7, 13.2, 16.6 || MPU2 Acc: 6.82, -0.02, -5.18 | Gyro: 6.9, -202.6, 78.0 || Time: 92890 ms
Enc Cnt: 8 | Angle: 2.0° || MPU1 Acc: 0.12, -6.80, -4.26 | Gyro: -194.6, 15.1, 20.3 || MPU2 Acc: 6.38, 0.41, -4.52 | Gyro: 2.3, -185.6, 71.7 || Time: 92900 ms
Enc Cnt: 8 | Angle: 2.0° || MPU1 Acc: 3.42, -6.33, -1.82 | Gyro: -174.7, 17.5, 16.5 || MPU2 Acc: 6.23, 2.12, -3.27 | Gyro: -4.4, -168.3, 65.4 || Time: 92911 ms
Enc Cnt: 7 | Angle: 1.8° || MPU1 Acc: 2.08, -6.46, 0.42 | Gyro: -157.1, 22.3, 11.7 || MPU2 Acc: 6.75, 2.27, -0.81 | Gyro: -6.5, -154.2, 64.5 || Time: 92920 ms
Enc Cnt: 7 | Angle: 1.8° || MPU1 Acc: -2.74, -7.36, 1.62 | Gyro: -138.2, 20.4, 16.4 || MPU2 Acc: 6.59, -0.99, -0.26 | Gyro: -1.4, -133.7, 57.7 || Time: 92930 ms
Enc Cnt: 7 | Angle: 1.8° || MPU1 Acc: -3.78, -5.93, 1.66 | Gyro: -121.3, 4.9, 24.3 || MPU2 Acc: 4.94, -1.99, -0.90 | Gyro: 5.7, -109.8, 48.3 || Time: 92940 ms
Enc Cnt: 7 | Angle: 1.8° || MPU1 Acc: -1.28, -4.45, 0.74 | Gyro: -108.0, -8.3, 28.4 || MPU2 Acc: 4.05, -0.76, -1.30 | Gyro: 16.2, -98.9, 42.1 || Time: 92950 ms
Enc Cnt: 8 | Angle: 2.0° || MPU1 Acc: 0.95, -10.19, -7.04 | Gyro: -91.0, -19.4, 35.3 || MPU2 Acc: 5.88, 6.35, -7.55 | Gyro: 8.8, -90.7, 35.5 || Time: 92960 ms
Enc Cnt: 8 | Angle: 2.0° || MPU1 Acc: 1.85, -4.68, -6.57 | Gyro: -82.3, 12.0, 6.0 || MPU2 Acc: 4.81, 3.10, -2.94 | Gyro: 7.5, -81.2, 28.5 || Time: 92970 ms
Enc Cnt: 7 | Angle: 1.8° || MPU1 Acc: 4.00, -3.32, -4.32 | Gyro: -82.7, 20.4, -0.5 || MPU2 Acc: 2.59, 3.24, -2.49 | Gyro: -5.3, -86.7, 25.6 || Time: 92982 ms
Enc Cnt: 7 | Angle: 1.8° || MPU1 Acc: 3.37, -2.04, -5.64 | Gyro: -97.7, 29.7, -6.6 || MPU2 Acc: 1.70, 2.29, -2.80 | Gyro: -12.4, -97.6, 27.6 || Time: 92991 ms
Enc Cnt: 6 | Angle: 1.5° || MPU1 Acc: 3.43, -1.63, -5.63 | Gyro: -113.0, 37.0, -11.4 || MPU2 Acc: 0.95, 2.26, -2.62 | Gyro: -18.6, -113.3, 27.9 || Time: 93001 ms
Enc Cnt: 6 | Angle: 1.5° || MPU1 Acc: 3.70, -1.87, -5.87 | Gyro: -129.8, 45.0, -19.7 || MPU2 Acc: 0.69, 1.99, -2.54 | Gyro: -22.7, -135.8, 26.6 || Time: 93011 ms
Enc Cnt: 5 | Angle: 1.3° || MPU1 Acc: 3.35, -3.08, -5.87 | Gyro: -143.3, 52.6, -31.8 || MPU2 Acc: 1.10, 1.83, -3.09 | Gyro: -27.7, -156.2, 21.8 || Time: 93021 ms
Enc Cnt: 3 | Angle: 1.0° || MPU1 Acc: 12.67, -0.63, -0.80 | Gyro: -156.2, 89.4, -76.8 || MPU2 Acc: 1.44, -9.72, 7.73 | Gyro: -22.6, -170.5, 12.1 || Time: 93031 ms
Enc Cnt: 0 | Angle: 0.0° || MPU1 Acc: 0.66, -10.76, -2.64 | Gyro: -151.8, 30.6, -119.1 || MPU2 Acc: 3.10, 2.13, -2.49 | Gyro: -25.3, -163.0, -11.8 || Time: 93042 ms
Enc Cnt: -3 | Angle: -0.8° || MPU1 Acc: 1.52, -10.27, -3.50 | Gyro: -152.5, 30.6, -127.1 || MPU2 Acc: 5.53, 0.64, -2.71 | Gyro: -7.9, -178.2, -22.9 || Time: 93052 ms
Enc Cnt: -4 | Angle: -1.0° || MPU1 Acc: -6.21, -17.91, 3.01 | Gyro: -144.0, 44.8, -109.3 || MPU2 Acc: 13.48, -1.81, 0.42 | Gyro: 15.7, -170.7, -61.7 || Time: 93062 ms
Enc Cnt: -3 | Angle: -0.8° || MPU1 Acc: -8.22, -8.68, 4.04 | Gyro: -120.7, 14.2, -60.3 || MPU2 Acc: 9.86, -1.87, 1.72 | Gyro: 15.5, -146.9, -64.6 || Time: 93074 ms
Enc Cnt: -1 | Angle: -0.5° || MPU1 Acc: -2.83, -3.28, 5.74 | Gyro: -100.7, 12.4, -44.3 || MPU2 Acc: 6.26, -1.46, 2.46 | Gyro: 14.5, -115.3, -49.3 || Time: 93083 ms
Enc Cnt: 0 | Angle: 0.0° || MPU1 Acc: -4.23, -5.24, 5.61 | Gyro: -71.7, 8.8, -27.2 || MPU2 Acc: 3.58, 0.24, 2.47 | Gyro: 7.2, -88.9, -52.8 || Time: 93093 ms
Enc Cnt: 3 | Angle: 0.5° || MPU1 Acc: 0.73, -2.61, 4.66 | Gyro: -33.3, 13.2, -21.5 || MPU2 Acc: 2.83, 1.32, 2.57 | Gyro: -0.3, -53.5, -64.2 || Time: 93105 ms
Enc Cnt: 5 | Angle: 1.3° || MPU1 Acc: -0.06, -5.48, 8.52 | Gyro: -13.8, 12.9, -1.0 || MPU2 Acc: 6.24, 0.60, 1.96 | Gyro: -5.2, -31.3, -70.1 || Time: 93115 ms
Enc Cnt: 8 | Angle: 1.8° || MPU1 Acc: 0.10, -0.03, 2.13 | Gyro: 2.5, 14.7, -0.4 || MPU2 Acc: 2.49, 0.20, 2.40 | Gyro: -7.9, -8.9, -55.2 || Time: 93125 ms
Enc Cnt: 9 | Angle: 2.2° || MPU1 Acc: -0.41, 0.02, -0.15 | Gyro: 2.6, 21.3, 0.8 || MPU2 Acc: 1.93, -0.52, 1.17 | Gyro: -13.6, -10.5, -38.9 || Time: 93136 ms
Enc Cnt: 11 | Angle: 2.7° || MPU1 Acc: -0.12, -0.11, 1.13 | Gyro: 2.1, 19.5, 0.8 || MPU2 Acc: 2.87, -0.17, 1.04 | Gyro: -15.1, -1.8, -30.8 || Time: 93145 ms
Enc Cnt: 12 | Angle: 3.0° || MPU1 Acc: -0.12, 0.06, 0.60 | Gyro: 5.1, 20.2, 0.6 || MPU2 Acc: 1.25, 0.01, 0.84 | Gyro: -14.0, -2.2, -25.7 || Time: 93155 ms
Enc Cnt: 13 | Angle: 3.0° || MPU1 Acc: -0.13, -0.00, 0.64 | Gyro: 6.2, 20.2, 0.8 || MPU2 Acc: 1.07, 0.09, 0.74 | Gyro: -14.5, -1.1, -22.3 || Time: 93165 ms
Enc Cnt: 14 | Angle: 3.5° || MPU1 Acc: -0.09, -0.07, 0.67 | Gyro: 6.7, 21.8, 2.2 || MPU2 Acc: 0.93, 0.53, 1.26 | Gyro: -17.8, -0.1, -18.9 || Time: 93186 ms
Enc Cnt: 15 | Angle: 3.5° || MPU1 Acc: -0.06, -0.02, 0.42 | Gyro: 6.3, 23.9, 2.1 || MPU2 Acc: 1.31, 0.14, 1.45 | Gyro: -20.1, -1.5, -15.0 || Time: 93196 ms
Enc Cnt: 15 | Angle: 3.7° || MPU1 Acc: -0.19, -0.01, 0.44 | Gyro: 6.7, 23.3, 1.7 || MPU2 Acc: 0.99, 0.05, 0.84 | Gyro: -23.3, -0.5, -12.0 || Time: 93206 ms
Enc Cnt: 15 | Angle: 3.7° || MPU1 Acc: -0.04, 0.03, 0.38 | Gyro: 5.6, 24.3, 1.1 || MPU2 Acc: 0.64, 0.28, 1.04 | Gyro: -24.4, -0.3, -11.3 || Time: 93216 ms
Enc Cnt: 16 | Angle: 4.0° || MPU1 Acc: -0.04, 0.04, 0.22 | Gyro: 3.8, 23.7, 1.0 || MPU2 Acc: 0.68, 0.02, 0.47 | Gyro: -24.2, -2.9, -10.5 || Time: 93226 ms
Enc Cnt: 16 | Angle: 4.0° || MPU1 Acc: -0.17, 0.02, 0.04 | Gyro: 2.9, 20.8, 0.9 || MPU2 Acc: 0.48, -0.05, -0.07 | Gyro: -23.0, -3.8, -10.6 || Time: 93236 ms
Enc Cnt: 16 | Angle: 4.0° || MPU1 Acc: -0.13, -0.04, 0.17 | Gyro: 1.6, 19.1, 0.5 || MPU2 Acc: 0.00, 0.09, 0.26 | Gyro: -19.9, -7.8, -12.2 || Time: 93248 ms
Enc Cnt: 17 | Angle: 4.2° || MPU1 Acc: -0.11, -0.01, 0.04 | Gyro: 0.8, 17.4, 0.6 || MPU2 Acc: 0.33, 0.08, 0.14 | Gyro: -18.1, -9.5, -13.2 || Time: 93257 ms
Enc Cnt: 17 | Angle: 4.2° || MPU1 Acc: -0.14, 0.00, 0.05 | Gyro: -0.5, 15.9, 0.1 || MPU2 Acc: 0.56, -0.17, 0.23 | Gyro: -17.2, -10.4, -13.3 || Time: 93267 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: -0.09, -0.01, 0.28 | Gyro: -0.8, 14.2, 0.3 || MPU2 Acc: 0.52, 0.08, 0.21 | Gyro: -15.5, -10.8, -13.9 || Time: 93278 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: -0.11, 0.02, 0.22 | Gyro: -0.8, 13.7, 0.1 || MPU2 Acc: 0.38, 0.13, 0.04 | Gyro: -13.5, -10.9, -14.3 || Time: 93287 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: -0.13, -0.00, -0.04 | Gyro: -0.8, 12.1, 0.2 || MPU2 Acc: 0.44, -0.01, 0.11 | Gyro: -12.8, -10.7, -15.3 || Time: 93297 ms
Enc Cnt: 20 | Angle: 4.7° || MPU1 Acc: -0.07, 0.02, 0.18 | Gyro: -0.7, 10.9, -0.0 || MPU2 Acc: 0.30, 0.00, -0.17 | Gyro: -10.5, -10.7, -17.2 || Time: 93307 ms
Enc Cnt: 20 | Angle: 5.0° || MPU1 Acc: 0.01, -0.01, 0.15 | Gyro: -0.9, 9.1, -0.2 || MPU2 Acc: 0.54, 0.17, 0.25 | Gyro: -8.0, -9.6, -18.6 || Time: 93318 ms
Enc Cnt: 21 | Angle: 5.2° || MPU1 Acc: -0.05, 0.04, 0.17 | Gyro: -0.7, 8.0, -0.2 || MPU2 Acc: 0.71, 0.18, 0.12 | Gyro: -6.8, -8.6, -19.8 || Time: 93327 ms
Enc Cnt: 22 | Angle: 5.5° || MPU1 Acc: -0.09, 0.05, 0.08 | Gyro: -0.2, 6.0, -0.2 || MPU2 Acc: 0.51, -0.02, -0.23 | Gyro: -5.6, -8.0, -22.1 || Time: 93337 ms
Enc Cnt: 23 | Angle: 5.7° || MPU1 Acc: -0.02, -0.02, 0.17 | Gyro: -0.4, 3.7, -0.2 || MPU2 Acc: 0.40, 0.22, -0.01 | Gyro: -2.6, -7.1, -25.7 || Time: 93349 ms
Enc Cnt: 24 | Angle: 6.0° || MPU1 Acc: -0.04, -0.05, 0.16 | Gyro: -0.9, 2.5, -0.0 || MPU2 Acc: 0.75, 0.19, 0.12 | Gyro: -1.3, -7.3, -27.3 || Time: 93359 ms
Enc Cnt: 25 | Angle: 6.2° || MPU1 Acc: -0.05, 0.06, 0.07 | Gyro: -0.4, 2.0, -0.2 || MPU2 Acc: 0.83, 0.24, 0.27 | Gyro: 0.1, -6.9, -28.0 || Time: 93369 ms
Enc Cnt: 27 | Angle: 6.5° || MPU1 Acc: 0.04, -0.01, 0.15 | Gyro: -0.1, 2.1, -0.3 || MPU2 Acc: 1.35, 0.35, 0.36 | Gyro: 0.0, -8.1, -27.7 || Time: 93380 ms
Enc Cnt: 28 | Angle: 6.7° || MPU1 Acc: 0.06, 0.03, 0.15 | Gyro: -0.6, 2.7, -0.2 || MPU2 Acc: 1.75, 0.33, 0.63 | Gyro: -1.1, -8.1, -26.8 || Time: 93389 ms
