=== New Logging Session ===
Enc Cnt: -5 | Angle: -1.3° || MPU1 Acc: 0.00, 0.01, 0.03 | Gyro: -0.1, -0.1, 0.1 || MPU2 Acc: 0.03, 0.04, 0.07 | Gyro: 0.1, -0.3, 0.0 || Time: 12042 ms
Enc Cnt: -19 | Angle: -4.7° || MPU1 Acc: -6.37, -13.79, -3.18 | Gyro: 35.7, 21.2, -329.9 || MPU2 Acc: 5.66, -6.65, 0.81 | Gyro: 28.9, -18.9, -241.2 || Time: 121326 ms
Enc Cnt: -23 | Angle: -5.7° || MPU1 Acc: -8.05, -13.17, -4.93 | Gyro: 32.5, 33.6, -362.2 || MPU2 Acc: 5.31, -8.31, -0.41 | Gyro: 27.8, -27.1, -280.8 || Time: 121337 ms
Enc Cnt: -26 | Angle: -6.5° || MPU1 Acc: -10.15, -9.03, -4.17 | Gyro: 36.1, 53.0, -385.4 || MPU2 Acc: 2.11, -9.24, 0.74 | Gyro: 27.3, -35.1, -305.6 || Time: 121346 ms
Enc Cnt: -30 | Angle: -7.2° || MPU1 Acc: 3.51, -1.11, 5.29 | Gyro: 50.6, 54.7, -407.5 || MPU2 Acc: -0.25, -6.86, -4.76 | Gyro: 25.1, -33.3, -310.5 || Time: 121356 ms
Enc Cnt: -34 | Angle: -8.5° || MPU1 Acc: -7.49, 2.51, -3.62 | Gyro: 59.6, 54.2, -405.3 || MPU2 Acc: -2.56, -6.32, -0.67 | Gyro: 38.1, -25.3, -295.5 || Time: 121367 ms
Enc Cnt: -39 | Angle: -9.5° || MPU1 Acc: -10.47, 1.62, -1.04 | Gyro: 67.0, 67.5, -378.6 || MPU2 Acc: -3.14, -1.42, -2.38 | Gyro: 37.1, -47.5, -271.1 || Time: 121376 ms
Enc Cnt: -40 | Angle: -10.0° || MPU1 Acc: -10.47, 12.04, 2.96 | Gyro: 51.4, 4.7, -189.9 || MPU2 Acc: -1.33, 5.27, -5.03 | Gyro: 30.9, -6.1, -195.7 || Time: 121386 ms
Enc Cnt: -39 | Angle: -9.8° || MPU1 Acc: -10.47, 7.72, 3.91 | Gyro: 40.5, -33.9, -77.1 || MPU2 Acc: 1.29, 0.58, -1.25 | Gyro: 62.8, 13.2, -105.8 || Time: 121397 ms
Enc Cnt: -36 | Angle: -9.0° || MPU1 Acc: -6.14, 5.10, -0.72 | Gyro: 48.9, -57.0, 9.6 || MPU2 Acc: -2.53, -3.51, -2.25 | Gyro: 58.2, 52.6, -79.8 || Time: 121406 ms
Enc Cnt: -33 | Angle: -8.3° || MPU1 Acc: -1.29, 5.32, -3.96 | Gyro: 64.7, -50.0, 17.9 || MPU2 Acc: -3.95, -0.02, -3.61 | Gyro: 46.2, 61.8, -65.0 || Time: 121416 ms
Enc Cnt: -30 | Angle: -7.5° || MPU1 Acc: 3.81, 5.87, -2.50 | Gyro: 80.5, -38.6, 31.1 || MPU2 Acc: -4.28, 3.95, -3.75 | Gyro: 24.1, 76.8, -56.0 || Time: 121427 ms
Enc Cnt: -27 | Angle: -6.7° || MPU1 Acc: 3.03, 6.67, -2.50 | Gyro: 88.1, -28.5, 54.0 || MPU2 Acc: -3.68, 4.83, -2.62 | Gyro: 8.4, 90.9, -36.1 || Time: 121437 ms
Enc Cnt: -24 | Angle: -6.2° || MPU1 Acc: 3.16, 7.42, -2.72 | Gyro: 84.8, -19.5, 77.5 || MPU2 Acc: -5.03, 4.53, -2.57 | Gyro: -3.6, 92.7, -10.1 || Time: 121447 ms
Enc Cnt: -21 | Angle: -5.2° || MPU1 Acc: 3.13, 7.98, -2.67 | Gyro: 70.8, -14.3, 103.3 || MPU2 Acc: -6.19, 4.06, -2.78 | Gyro: -11.5, 85.8, 20.2 || Time: 121459 ms
Enc Cnt: -19 | Angle: -4.7° || MPU1 Acc: 3.22, 8.25, -2.27 | Gyro: 53.6, -14.0, 123.4 || MPU2 Acc: -6.49, 3.68, -2.38 | Gyro: -13.7, 73.5, 43.7 || Time: 121469 ms
Enc Cnt: -16 | Angle: -4.0° || MPU1 Acc: 4.12, 7.98, -2.51 | Gyro: 33.9, -13.5, 138.7 || MPU2 Acc: -6.69, 3.80, -2.17 | Gyro: -14.4, 57.9, 66.8 || Time: 121479 ms
Enc Cnt: -14 | Angle: -3.5° || MPU1 Acc: 5.01, 7.39, -2.63 | Gyro: 13.2, -10.7, 149.2 || MPU2 Acc: -6.63, 4.17, -1.98 | Gyro: -17.1, 40.6, 88.0 || Time: 121489 ms
Enc Cnt: -12 | Angle: -3.0° || MPU1 Acc: 4.94, 7.19, -2.63 | Gyro: -6.5, -5.7, 157.9 || MPU2 Acc: -5.93, 4.50, -1.73 | Gyro: -20.8, 24.6, 107.9 || Time: 121499 ms
Enc Cnt: -10 | Angle: -2.5° || MPU1 Acc: 4.96, 6.65, -2.16 | Gyro: -25.7, 0.6, 170.8 || MPU2 Acc: -5.76, 4.89, -1.88 | Gyro: -24.2, 8.7, 130.2 || Time: 121509 ms
Enc Cnt: -8 | Angle: -2.0° || MPU1 Acc: 4.88, 5.78, -2.28 | Gyro: -41.7, 7.7, 182.2 || MPU2 Acc: -5.14, 4.44, -1.95 | Gyro: -29.8, -5.8, 151.6 || Time: 121520 ms
Enc Cnt: -7 | Angle: -1.8° || MPU1 Acc: 4.20, 4.98, -2.02 | Gyro: -52.0, 14.4, 189.5 || MPU2 Acc: -4.44, 4.09, -2.03 | Gyro: -35.3, -15.6, 168.5 || Time: 121530 ms
Enc Cnt: -6 | Angle: -1.5° || MPU1 Acc: 2.94, 4.25, -1.25 | Gyro: -58.7, 19.2, 200.9 || MPU2 Acc: -3.00, 4.11, -1.78 | Gyro: -41.8, -19.7, 184.7 || Time: 121540 ms
Enc Cnt: -5 | Angle: -1.3° || MPU1 Acc: 1.60, 2.69, -0.62 | Gyro: -59.5, 22.2, 216.9 || MPU2 Acc: -2.16, 3.30, -1.56 | Gyro: -46.6, -19.6, 202.4 || Time: 121552 ms
Enc Cnt: -5 | Angle: -1.3° || MPU1 Acc: 1.21, 1.40, -0.31 | Gyro: -55.5, 23.2, 226.3 || MPU2 Acc: -2.04, 2.53, -1.70 | Gyro: -49.9, -16.0, 210.7 || Time: 121561 ms
Enc Cnt: -4 | Angle: -1.0° || MPU1 Acc: 0.05, 0.71, -0.03 | Gyro: -49.1, 24.9, 234.2 || MPU2 Acc: -1.36, 2.14, -1.50 | Gyro: -52.8, -11.8, 214.2 || Time: 121571 ms
Enc Cnt: -2 | Angle: -0.8° || MPU1 Acc: -1.68, 0.68, 0.12 | Gyro: -43.3, 25.7, 250.8 || MPU2 Acc: -0.73, 1.22, -1.08 | Gyro: -54.4, -6.3, 222.7 || Time: 121583 ms
Enc Cnt: -1 | Angle: -0.3° || MPU1 Acc: -2.08, 0.39, 0.15 | Gyro: -39.4, 24.5, 262.4 || MPU2 Acc: -0.10, -0.14, -0.59 | Gyro: -55.4, -0.5, 231.7 || Time: 121593 ms
Enc Cnt: 0 | Angle: 0.0° || MPU1 Acc: -1.66, -0.59, 0.11 | Gyro: -34.5, 23.2, 264.4 || MPU2 Acc: 1.07, -0.72, -0.22 | Gyro: -57.4, 6.6, 237.2 || Time: 121603 ms
Enc Cnt: 1 | Angle: 0.3° || MPU1 Acc: -1.10, -1.87, 0.14 | Gyro: -27.8, 23.6, 255.3 || MPU2 Acc: 1.83, -1.09, 0.14 | Gyro: -60.4, 15.1, 237.8 || Time: 121613 ms
Enc Cnt: 1 | Angle: 0.3° || MPU1 Acc: -1.54, -2.68, 0.13 | Gyro: -20.4, 27.1, 242.2 || MPU2 Acc: 1.72, -0.99, 0.14 | Gyro: -64.2, 17.7, 235.5 || Time: 121623 ms
Enc Cnt: 1 | Angle: 0.3° || MPU1 Acc: -2.24, -2.32, -0.20 | Gyro: -14.1, 31.2, 230.1 || MPU2 Acc: 2.89, -1.54, 0.50 | Gyro: -69.3, 24.1, 230.5 || Time: 121633 ms
Enc Cnt: 0 | Angle: 0.0° || MPU1 Acc: -3.52, -1.94, -0.42 | Gyro: -10.1, 37.1, 221.6 || MPU2 Acc: 2.70, -1.93, 0.73 | Gyro: -73.5, 25.6, 231.3 || Time: 121644 ms
Enc Cnt: -1 | Angle: -0.3° || MPU1 Acc: -5.27, -1.68, -0.68 | Gyro: -8.6, 38.9, 220.9 || MPU2 Acc: 3.07, -2.83, 0.42 | Gyro: -76.8, 30.2, 236.0 || Time: 121654 ms
Enc Cnt: -2 | Angle: -0.5° || MPU1 Acc: -6.73, -2.05, -0.39 | Gyro: -8.1, 39.6, 225.5 || MPU2 Acc: 3.32, -3.49, 1.01 | Gyro: -80.0, 31.2, 240.2 || Time: 121664 ms
Enc Cnt: -3 | Angle: -0.8° || MPU1 Acc: -7.41, -2.80, 0.12 | Gyro: -7.2, 39.7, 230.6 || MPU2 Acc: 3.67, -3.99, 1.30 | Gyro: -79.8, 33.0, 243.1 || Time: 121674 ms
Enc Cnt: -4 | Angle: -1.0° || MPU1 Acc: -7.51, -3.73, -0.04 | Gyro: -6.4, 38.8, 229.9 || MPU2 Acc: 3.99, -5.01, 1.49 | Gyro: -79.9, 34.0, 243.1 || Time: 121685 ms
Enc Cnt: -5 | Angle: -1.3° || MPU1 Acc: -7.34, -4.28, -0.36 | Gyro: -5.1, 38.8, 223.4 || MPU2 Acc: 4.54, -5.29, 1.42 | Gyro: -80.6, 34.2, 238.8 || Time: 121694 ms
Enc Cnt: -6 | Angle: -1.5° || MPU1 Acc: -7.09, -5.05, -0.84 | Gyro: -3.4, 40.2, 213.6 || MPU2 Acc: 4.82, -5.21, 1.58 | Gyro: -80.2, 32.9, 233.0 || Time: 121704 ms
Enc Cnt: -8 | Angle: -2.0° || MPU1 Acc: -6.34, -5.52, -1.18 | Gyro: -4.9, 43.0, 199.4 || MPU2 Acc: 5.12, -5.03, 1.21 | Gyro: -80.9, 29.5, 225.8 || Time: 121715 ms
Enc Cnt: -9 | Angle: -2.2° || MPU1 Acc: -5.71, -6.04, -1.50 | Gyro: -7.6, 46.7, 186.4 || MPU2 Acc: 5.18, -4.65, 1.29 | Gyro: -82.4, 23.9, 218.5 || Time: 121725 ms
Enc Cnt: -11 | Angle: -2.7° || MPU1 Acc: -4.60, -5.86, -2.15 | Gyro: -12.1, 51.5, 168.4 || MPU2 Acc: 4.95, -4.71, 1.28 | Gyro: -84.1, 15.3, 209.0 || Time: 121735 ms
Enc Cnt: -14 | Angle: -3.5° || MPU1 Acc: -4.70, -5.89, -2.73 | Gyro: -20.6, 57.5, 147.4 || MPU2 Acc: 4.80, -3.80, 1.18 | Gyro: -87.6, 2.7, 199.3 || Time: 121747 ms
Enc Cnt: -16 | Angle: -4.0° || MPU1 Acc: -5.09, -5.58, -2.54 | Gyro: -30.4, 63.0, 141.8 || MPU2 Acc: 4.82, -2.50, 1.27 | Gyro: -90.2, -8.7, 197.8 || Time: 121756 ms
Enc Cnt: -19 | Angle: -4.5° || MPU1 Acc: -5.62, -5.30, -2.30 | Gyro: -42.7, 66.8, 147.4 || MPU2 Acc: 5.46, -1.49, 1.22 | Gyro: -93.6, -19.6, 201.1 || Time: 121766 ms
Enc Cnt: -21 | Angle: -5.2° || MPU1 Acc: -6.70, -6.24, -1.10 | Gyro: -59.4, 67.5, 165.1 || MPU2 Acc: 5.66, -1.44, 1.59 | Gyro: -92.9, -32.8, 210.3 || Time: 121778 ms
Enc Cnt: -22 | Angle: -5.5° || MPU1 Acc: -6.71, -7.57, -0.04 | Gyro: -69.0, 63.0, 180.2 || MPU2 Acc: 6.27, -1.74, 1.83 | Gyro: -87.7, -39.9, 214.3 || Time: 121788 ms
Enc Cnt: -24 | Angle: -5.7° || MPU1 Acc: -6.02, -9.56, 1.16 | Gyro: -74.9, 55.5, 189.4 || MPU2 Acc: 7.58, -1.68, 2.36 | Gyro: -81.3, -42.8, 214.8 || Time: 121798 ms
Enc Cnt: -27 | Angle: -6.7° || MPU1 Acc: -8.79, -18.99, 21.61 | Gyro: -75.8, 6.9, 108.6 || MPU2 Acc: 15.57, -0.86, 10.85 | Gyro: -57.4, -42.8, 173.6 || Time: 121808 ms
Enc Cnt: -29 | Angle: -7.2° || MPU1 Acc: -3.37, -14.64, 3.75 | Gyro: -61.0, 14.2, 103.2 || MPU2 Acc: 11.23, 0.51, 3.82 | Gyro: -30.8, -57.2, 152.9 || Time: 121818 ms
Enc Cnt: -31 | Angle: -7.5° || MPU1 Acc: -0.74, -18.99, 2.69 | Gyro: -48.1, -5.3, 88.9 || MPU2 Acc: 15.57, -0.70, 3.81 | Gyro: -19.9, -31.6, 141.3 || Time: 121828 ms
Enc Cnt: -33 | Angle: -8.0° || MPU1 Acc: 2.01, -18.99, 3.75 | Gyro: -28.9, -1.0, 60.2 || MPU2 Acc: 15.57, 1.99, 3.87 | Gyro: -18.0, -21.5, 108.0 || Time: 121838 ms
Enc Cnt: -35 | Angle: -8.5° || MPU1 Acc: 8.02, -18.99, 4.74 | Gyro: 2.2, -0.1, 6.4 || MPU2 Acc: 15.57, 2.23, 3.66 | Gyro: -17.0, -0.6, 58.4 || Time: 121848 ms
Enc Cnt: -38 | Angle: -9.3° || MPU1 Acc: 9.96, -18.99, 7.07 | Gyro: 31.0, 0.5, -69.1 || MPU2 Acc: 15.57, 2.42, 8.53 | Gyro: -7.0, 9.6, 3.9 || Time: 121858 ms
Enc Cnt: -42 | Angle: -10.5° || MPU1 Acc: 9.12, -18.99, 5.20 | Gyro: 43.7, -13.6, -159.4 || MPU2 Acc: 14.95, 0.34, 6.10 | Gyro: 9.4, 14.9, -46.5 || Time: 121869 ms
Enc Cnt: -48 | Angle: -11.8° || MPU1 Acc: 11.44, -18.99, -1.92 | Gyro: 28.3, -40.7, -220.2 || MPU2 Acc: 10.81, 5.09, -0.77 | Gyro: 25.6, -7.3, -80.3 || Time: 121879 ms
Enc Cnt: -55 | Angle: -13.8° || MPU1 Acc: 12.09, -12.39, -3.20 | Gyro: 8.0, -18.0, -307.5 || MPU2 Acc: 1.88, 5.70, 5.29 | Gyro: 43.4, -46.3, -90.2 || Time: 121889 ms
Enc Cnt: -67 | Angle: -16.5° || MPU1 Acc: 16.97, 0.46, -2.22 | Gyro: -10.9, -19.5, -368.6 || MPU2 Acc: -3.07, 6.25, -0.96 | Gyro: 30.9, -88.3, -78.1 || Time: 121901 ms
Enc Cnt: -78 | Angle: -19.0° || MPU1 Acc: 2.50, -3.64, -7.68 | Gyro: -36.5, -8.5, -378.3 || MPU2 Acc: -6.25, 0.39, -5.86 | Gyro: 15.7, -109.3, -83.7 || Time: 121910 ms
Enc Cnt: -81 | Angle: -20.5° || MPU1 Acc: -10.47, -18.99, -17.57 | Gyro: -254.9, 142.2, -85.7 || MPU2 Acc: 6.42, -10.10, -20.51 | Gyro: 66.7, -263.4, -149.6 || Time: 121920 ms
Enc Cnt: -71 | Angle: -18.0° || MPU1 Acc: -10.47, -9.56, -17.57 | Gyro: -47.3, 12.2, 11.4 || MPU2 Acc: -16.67, 17.18, -9.67 | Gyro: 123.8, -16.1, -180.4 || Time: 121932 ms
Enc Cnt: -64 | Angle: -16.3° || MPU1 Acc: 7.13, -0.76, 0.16 | Gyro: -33.5, -77.7, -9.0 || MPU2 Acc: 5.52, 3.99, 9.71 | Gyro: 63.6, -21.7, -214.2 || Time: 121941 ms
Enc Cnt: -56 | Angle: -14.3° || MPU1 Acc: 6.54, -2.14, 21.67 | Gyro: 7.0, 6.0, -11.1 || MPU2 Acc: 2.51, 0.21, 1.65 | Gyro: 64.0, -27.3, -188.7 || Time: 121951 ms
Enc Cnt: -48 | Angle: -12.0° || MPU1 Acc: 1.17, 2.06, -0.02 | Gyro: 48.5, -14.4, 6.9 || MPU2 Acc: 3.34, -1.01, -2.07 | Gyro: 41.7, 14.6, -153.4 || Time: 121963 ms
Enc Cnt: -43 | Angle: -10.8° || MPU1 Acc: 3.55, 1.31, 2.06 | Gyro: 18.1, -30.9, 0.7 || MPU2 Acc: 4.28, 0.54, 1.44 | Gyro: 32.0, 14.3, -118.5 || Time: 121972 ms
Enc Cnt: -39 | Angle: -9.8° || MPU1 Acc: -0.36, 0.39, -4.52 | Gyro: 16.8, -22.3, 2.9 || MPU2 Acc: 4.48, 0.70, 3.17 | Gyro: 18.6, 9.1, -89.1 || Time: 121982 ms
Enc Cnt: -34 | Angle: -8.5° || MPU1 Acc: 0.50, -0.66, -0.08 | Gyro: 3.1, -6.7, -1.2 || MPU2 Acc: 0.97, 0.26, 1.20 | Gyro: 3.8, 3.9, -55.1 || Time: 122002 ms
Enc Cnt: -32 | Angle: -8.0° || MPU1 Acc: 0.36, -0.03, 0.94 | Gyro: 0.4, -2.3, -0.8 || MPU2 Acc: 1.59, -0.20, 0.41 | Gyro: -0.9, 5.3, -42.6 || Time: 122012 ms
Enc Cnt: -31 | Angle: -7.7° || MPU1 Acc: 0.21, 0.12, 0.09 | Gyro: 0.3, -1.2, -0.7 || MPU2 Acc: 0.27, -0.28, 0.31 | Gyro: -4.9, 11.0, -32.0 || Time: 122022 ms
Enc Cnt: -30 | Angle: -7.5° || MPU1 Acc: 0.05, 0.10, -0.14 | Gyro: 0.6, 1.3, -0.7 || MPU2 Acc: -1.50, -0.08, 0.01 | Gyro: -9.6, 11.6, -30.5 || Time: 122032 ms
Enc Cnt: -28 | Angle: -7.0° || MPU1 Acc: -0.02, 0.19, -0.66 | Gyro: 0.5, 4.4, -0.7 || MPU2 Acc: -2.15, -0.07, -0.51 | Gyro: -9.7, 6.4, -33.9 || Time: 122042 ms
Enc Cnt: -27 | Angle: -6.7° || MPU1 Acc: 0.01, 0.02, -0.47 | Gyro: 0.8, 4.7, -0.6 || MPU2 Acc: -2.17, -0.26, -1.29 | Gyro: -5.7, 2.6, -38.8 || Time: 122052 ms
Enc Cnt: -25 | Angle: -6.5° || MPU1 Acc: 0.10, 0.05, -0.17 | Gyro: 0.8, 2.7, -0.6 || MPU2 Acc: -1.75, -0.36, -1.32 | Gyro: -1.6, -0.7, -44.2 || Time: 122062 ms
Enc Cnt: -23 | Angle: -5.7° || MPU1 Acc: -0.36, -0.38, -0.72 | Gyro: 0.5, -1.7, 0.7 || MPU2 Acc: -1.47, 0.02, -2.22 | Gyro: 2.6, -4.7, -48.6 || Time: 122073 ms
Enc Cnt: -21 | Angle: -5.5° || MPU1 Acc: -0.82, 0.07, -2.25 | Gyro: 0.2, -5.5, -0.6 || MPU2 Acc: -1.30, -0.19, -2.03 | Gyro: 8.7, -6.5, -52.5 || Time: 122083 ms
Enc Cnt: -19 | Angle: -4.7° || MPU1 Acc: -0.04, 0.24, -1.02 | Gyro: 1.1, -8.9, -1.2 || MPU2 Acc: -1.06, -0.49, -1.91 | Gyro: 15.2, -5.3, -55.1 || Time: 122093 ms
Enc Cnt: -16 | Angle: -4.2° || MPU1 Acc: 0.01, 0.10, -0.43 | Gyro: 1.6, -13.2, -1.1 || MPU2 Acc: -0.34, -0.21, -1.01 | Gyro: 20.6, -3.8, -56.3 || Time: 122105 ms
Enc Cnt: -14 | Angle: -3.5° || MPU1 Acc: 0.04, -0.01, -0.16 | Gyro: 1.8, -14.3, -1.1 || MPU2 Acc: 0.36, -0.11, -0.49 | Gyro: 21.5, -1.4, -54.9 || Time: 122115 ms
Enc Cnt: -12 | Angle: -3.0° || MPU1 Acc: 0.06, 0.09, -0.28 | Gyro: 1.8, -15.2, -1.3 || MPU2 Acc: 0.45, -0.12, -0.54 | Gyro: 22.0, 0.7, -51.9 || Time: 122125 ms
Enc Cnt: -10 | Angle: -2.5° || MPU1 Acc: 0.08, 0.09, -0.27 | Gyro: 1.3, -15.1, -1.3 || MPU2 Acc: 0.39, -0.12, -0.05 | Gyro: 21.1, 3.4, -48.7 || Time: 122135 ms
Enc Cnt: -8 | Angle: -2.0° || MPU1 Acc: -0.03, 0.01, -0.22 | Gyro: 1.7, -15.1, -1.5 || MPU2 Acc: 0.40, -0.02, -0.39 | Gyro: 18.2, 5.5, -46.2 || Time: 122145 ms
Enc Cnt: -6 | Angle: -1.8° || MPU1 Acc: -0.11, 0.08, -0.53 | Gyro: 1.0, -15.4, -1.1 || MPU2 Acc: 0.04, 0.19, -0.49 | Gyro: 18.1, 6.4, -44.5 || Time: 122155 ms
Enc Cnt: -4 | Angle: -1.0° || MPU1 Acc: 0.03, 0.03, -0.24 | Gyro: 1.2, -14.7, -1.1 || MPU2 Acc: -0.15, 0.08, -0.41 | Gyro: 17.3, 6.3, -44.7 || Time: 122166 ms
Enc Cnt: -3 | Angle: -0.8° || MPU1 Acc: 0.12, -0.01, 0.37 | Gyro: 1.4, -13.9, -1.2 || MPU2 Acc: 0.10, 0.15, 0.04 | Gyro: 16.9, 5.1, -44.9 || Time: 122176 ms
Enc Cnt: -1 | Angle: -0.3° || MPU1 Acc: -0.00, 0.19, -0.62 | Gyro: 0.4, -14.1, -1.1 || MPU2 Acc: 0.12, 0.28, -0.54 | Gyro: 16.2, 4.1, -45.1 || Time: 122186 ms
Enc Cnt: 1 | Angle: 0.3° || MPU1 Acc: -0.24, -0.21, 0.06 | Gyro: 1.4, -13.8, -1.1 || MPU2 Acc: 0.30, 0.21, -0.61 | Gyro: 16.6, 3.8, -45.3 || Time: 122196 ms
Enc Cnt: 3 | Angle: 0.8° || MPU1 Acc: 0.17, 0.24, 0.27 | Gyro: 1.6, -12.7, -2.5 || MPU2 Acc: 0.05, -0.40, -0.15 | Gyro: 17.1, 2.6, -45.6 || Time: 122206 ms
Enc Cnt: 5 | Angle: 1.0° || MPU1 Acc: -0.03, 0.25, -0.28 | Gyro: 1.4, -15.3, -4.3 || MPU2 Acc: 0.39, -0.35, -0.37 | Gyro: 17.7, 2.7, -46.0 || Time: 122216 ms
Enc Cnt: 6 | Angle: 1.5° || MPU1 Acc: -0.04, 0.04, -0.18 | Gyro: 2.0, -16.5, -4.8 || MPU2 Acc: 0.77, 0.16, -0.58 | Gyro: 18.9, 4.0, -45.3 || Time: 122226 ms
Enc Cnt: 8 | Angle: 2.0° || MPU1 Acc: -0.12, 0.13, -0.19 | Gyro: 1.9, -16.6, -5.7 || MPU2 Acc: 0.70, 0.02, -0.24 | Gyro: 19.2, 3.7, -44.2 || Time: 122236 ms
Enc Cnt: 9 | Angle: 2.2° || MPU1 Acc: -0.03, -0.01, -0.01 | Gyro: 2.4, -17.4, -6.1 || MPU2 Acc: 0.90, 0.18, -0.47 | Gyro: 20.5, 4.8, -43.1 || Time: 122246 ms
Enc Cnt: 11 | Angle: 2.7° || MPU1 Acc: -0.00, 0.25, -0.16 | Gyro: 2.0, -17.9, -7.0 || MPU2 Acc: 0.82, -0.12, 0.16 | Gyro: 22.2, 5.5, -41.6 || Time: 122256 ms
Enc Cnt: 12 | Angle: 3.0° || MPU1 Acc: -0.44, 0.29, -0.33 | Gyro: 4.6, -16.7, -12.5 || MPU2 Acc: 1.38, -1.17, -0.37 | Gyro: 20.8, 5.2, -40.8 || Time: 122267 ms
Enc Cnt: 13 | Angle: 3.2° || MPU1 Acc: 0.26, 0.12, 1.08 | Gyro: 5.6, -20.0, -15.8 || MPU2 Acc: 1.35, 0.09, 0.49 | Gyro: 18.3, 10.3, -39.0 || Time: 122277 ms
Enc Cnt: 14 | Angle: 3.5° || MPU1 Acc: -0.76, -0.07, -1.03 | Gyro: 4.9, -18.3, -18.1 || MPU2 Acc: 1.73, -0.23, -0.52 | Gyro: 16.8, 9.7, -36.1 || Time: 122287 ms
Enc Cnt: 15 | Angle: 3.7° || MPU1 Acc: 0.05, -0.14, -0.03 | Gyro: 5.8, -17.2, -18.1 || MPU2 Acc: 0.75, 0.20, 0.96 | Gyro: 16.3, 13.8, -32.2 || Time: 122297 ms
Enc Cnt: 16 | Angle: 3.7° || MPU1 Acc: -0.06, -0.15, 0.28 | Gyro: 5.8, -15.8, -16.9 || MPU2 Acc: 0.50, 0.53, 0.25 | Gyro: 14.5, 8.2, -34.6 || Time: 122307 ms
Enc Cnt: 16 | Angle: 4.0° || MPU1 Acc: 1.77, 0.34, 4.47 | Gyro: 8.1, -7.4, -20.2 || MPU2 Acc: 0.58, -0.40, 2.93 | Gyro: 18.2, 7.3, -36.0 || Time: 122317 ms
Enc Cnt: 17 | Angle: 4.2° || MPU1 Acc: -0.49, -0.29, -0.28 | Gyro: 6.1, -16.4, -19.7 || MPU2 Acc: 1.51, 0.33, -0.08 | Gyro: 18.3, 6.9, -37.3 || Time: 122328 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: -0.02, -0.22, 0.52 | Gyro: 6.0, -14.3, -20.0 || MPU2 Acc: 1.12, 0.50, 0.50 | Gyro: 17.0, 3.1, -37.1 || Time: 122338 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: 1.00, 0.36, 1.74 | Gyro: 5.1, -10.9, -20.2 || MPU2 Acc: 1.06, -0.65, 2.07 | Gyro: 17.8, 3.8, -35.9 || Time: 122348 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: -1.40, -0.12, -1.22 | Gyro: 0.3, -15.2, -19.1 || MPU2 Acc: 0.50, -0.00, -3.14 | Gyro: 14.7, 1.3, -34.3 || Time: 122358 ms
Enc Cnt: 20 | Angle: 5.0° || MPU1 Acc: -0.35, -0.21, -0.62 | Gyro: 6.1, -14.2, -21.5 || MPU2 Acc: 2.08, 0.04, -0.72 | Gyro: 13.4, 8.1, -34.9 || Time: 122368 ms
Enc Cnt: 20 | Angle: 5.0° || MPU1 Acc: -0.14, -0.41, 0.32 | Gyro: 5.6, -11.8, -21.6 || MPU2 Acc: 1.92, 0.55, 0.52 | Gyro: 15.0, 5.1, -33.6 || Time: 122378 ms
Enc Cnt: 21 | Angle: 5.2° || MPU1 Acc: -0.10, -0.46, 0.39 | Gyro: 5.8, -12.5, -22.4 || MPU2 Acc: 1.51, 0.44, 0.21 | Gyro: 15.6, 5.0, -32.2 || Time: 122389 ms
Enc Cnt: 21 | Angle: 5.2° || MPU1 Acc: 0.66, -0.08, 1.50 | Gyro: 5.6, -9.8, -24.4 || MPU2 Acc: 1.41, -0.80, 1.62 | Gyro: 17.3, 4.2, -31.7 || Time: 122399 ms
Enc Cnt: 21 | Angle: 5.2° || MPU1 Acc: -0.59, -0.32, -0.04 | Gyro: 4.5, -12.3, -25.8 || MPU2 Acc: 1.12, -0.25, -0.11 | Gyro: 16.1, 3.6, -31.3 || Time: 122409 ms
Enc Cnt: 22 | Angle: 5.5° || MPU1 Acc: -0.50, -0.49, 0.32 | Gyro: 6.6, -14.4, -28.7 || MPU2 Acc: 2.01, -0.21, -0.25 | Gyro: 16.8, 7.3, -31.6 || Time: 122419 ms
Enc Cnt: 22 | Angle: 5.5° || MPU1 Acc: -0.55, -0.61, 1.25 | Gyro: 6.6, -11.6, -32.8 || MPU2 Acc: 2.02, -1.06, 1.96 | Gyro: 17.9, 6.4, -30.9 || Time: 122430 ms
Enc Cnt: 22 | Angle: 5.5° || MPU1 Acc: -0.33, -0.60, 0.79 | Gyro: 6.5, -14.2, -35.6 || MPU2 Acc: 1.74, -0.03, 0.43 | Gyro: 15.2, 7.2, -30.8 || Time: 122440 ms
Enc Cnt: 21 | Angle: 5.2° || MPU1 Acc: -0.42, -0.35, 0.11 | Gyro: 7.7, -11.7, -41.2 || MPU2 Acc: 1.31, -0.73, 1.27 | Gyro: 16.6, 4.9, -31.9 || Time: 122450 ms
Enc Cnt: 21 | Angle: 5.2° || MPU1 Acc: -0.44, -1.10, 1.94 | Gyro: 9.1, -11.1, -47.3 || MPU2 Acc: 1.53, -0.02, 0.49 | Gyro: 16.0, 5.4, -35.3 || Time: 122462 ms
