=== New Logging Session ===
Enc Cnt: 1 | Angle: 0.3° || MPU1 Acc: 0.02, -0.04, -0.03 | Gyro: 0.1, -0.3, -0.1 || MPU2 Acc: -0.03, -0.02, 0.07 | Gyro: -0.5, -0.1, -0.2 || Time: 12008 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: 0.12, 0.07, -0.61 | Gyro: 0.6, -0.7, -1.0 || MPU2 Acc: 0.70, 0.12, -0.82 | Gyro: 0.7, 1.0, -19.0 || Time: 124052 ms
Enc Cnt: 20 | Angle: 5.0° || MPU1 Acc: 0.05, -0.04, -0.55 | Gyro: 0.4, -0.9, -0.9 || MPU2 Acc: 0.91, 0.22, -0.90 | Gyro: 0.8, 1.1, -19.3 || Time: 124062 ms
Enc Cnt: 20 | Angle: 5.0° || MPU1 Acc: 0.10, 0.01, -0.72 | Gyro: 0.2, -0.7, -1.2 || MPU2 Acc: 0.82, 0.23, -1.14 | Gyro: 1.4, 0.9, -19.3 || Time: 124072 ms
Enc Cnt: 21 | Angle: 5.2° || MPU1 Acc: 0.16, 0.02, -0.56 | Gyro: 0.3, -0.9, -1.0 || MPU2 Acc: 0.59, 0.30, -0.90 | Gyro: 1.9, 0.1, -19.8 || Time: 124083 ms
Enc Cnt: 22 | Angle: 5.5° || MPU1 Acc: 0.15, -0.03, -0.58 | Gyro: 0.2, -0.8, -0.9 || MPU2 Acc: 0.93, 0.29, -0.91 | Gyro: 1.4, 0.3, -20.4 || Time: 124092 ms
Enc Cnt: 23 | Angle: 5.7° || MPU1 Acc: 0.08, -0.02, -0.91 | Gyro: 0.6, -1.2, -1.0 || MPU2 Acc: 0.86, 0.31, -1.51 | Gyro: 2.1, 0.1, -20.6 || Time: 124102 ms
Enc Cnt: 24 | Angle: 6.0° || MPU1 Acc: 0.19, 0.04, -0.57 | Gyro: 0.4, -1.3, -0.9 || MPU2 Acc: 1.06, 0.13, -0.94 | Gyro: 3.0, 0.7, -20.6 || Time: 124114 ms
Enc Cnt: 24 | Angle: 6.0° || MPU1 Acc: 0.07, 0.02, -0.68 | Gyro: 0.8, -1.7, -1.0 || MPU2 Acc: 0.92, 0.16, -1.13 | Gyro: 3.2, 0.9, -21.7 || Time: 124124 ms
Enc Cnt: 25 | Angle: 6.2° || MPU1 Acc: 0.15, 0.08, -0.50 | Gyro: 0.8, -2.8, -0.9 || MPU2 Acc: 0.95, 0.22, -0.82 | Gyro: 5.1, 1.1, -22.1 || Time: 124134 ms
Enc Cnt: 26 | Angle: 6.5° || MPU1 Acc: 0.36, 0.17, -0.27 | Gyro: 0.3, -2.7, -1.3 || MPU2 Acc: 0.90, 0.16, -0.29 | Gyro: 6.1, 1.2, -22.4 || Time: 124145 ms
Enc Cnt: 27 | Angle: 6.7° || MPU1 Acc: 0.14, 0.01, -0.58 | Gyro: 1.1, -3.4, -1.4 || MPU2 Acc: 1.02, 0.27, -0.66 | Gyro: 5.0, 1.0, -22.2 || Time: 124155 ms
Enc Cnt: 28 | Angle: 7.0° || MPU1 Acc: 0.14, -0.05, -0.58 | Gyro: 1.3, -3.5, -1.1 || MPU2 Acc: 1.07, 0.22, -0.84 | Gyro: 4.8, 1.8, -22.7 || Time: 124165 ms
Enc Cnt: 29 | Angle: 7.2° || MPU1 Acc: 0.13, 0.01, -0.77 | Gyro: 1.2, -4.1, -1.4 || MPU2 Acc: 1.01, 0.37, -0.89 | Gyro: 5.6, 2.5, -22.7 || Time: 124175 ms
Enc Cnt: 30 | Angle: 7.2° || MPU1 Acc: 0.13, -0.04, -0.53 | Gyro: 1.7, -4.1, -1.8 || MPU2 Acc: 1.00, 0.27, -0.84 | Gyro: 5.7, 3.1, -23.5 || Time: 124185 ms
Enc Cnt: 31 | Angle: 7.5° || MPU1 Acc: 0.12, 0.02, -0.62 | Gyro: 1.8, -4.6, -1.7 || MPU2 Acc: 1.09, 0.33, -0.97 | Gyro: 6.3, 2.8, -24.9 || Time: 124195 ms
Enc Cnt: 31 | Angle: 7.7° || MPU1 Acc: 0.02, 0.03, -0.65 | Gyro: 1.8, -5.8, -1.9 || MPU2 Acc: 1.21, 0.23, -0.73 | Gyro: 8.2, 2.9, -25.7 || Time: 124205 ms
Enc Cnt: 33 | Angle: 8.0° || MPU1 Acc: 0.14, 0.02, -0.52 | Gyro: 1.9, -6.6, -1.7 || MPU2 Acc: 1.07, 0.27, -0.86 | Gyro: 9.7, 2.9, -26.9 || Time: 124216 ms
Enc Cnt: 33 | Angle: 8.3° || MPU1 Acc: 0.15, 0.07, -0.48 | Gyro: 1.9, -7.1, -2.4 || MPU2 Acc: 1.46, 0.16, -0.71 | Gyro: 9.6, 3.6, -27.5 || Time: 124225 ms
Enc Cnt: 35 | Angle: 8.5° || MPU1 Acc: 0.10, -0.05, -0.52 | Gyro: 1.9, -8.0, -2.0 || MPU2 Acc: 1.21, 0.31, -0.88 | Gyro: 11.0, 4.4, -27.2 || Time: 124235 ms
Enc Cnt: 36 | Angle: 9.0° || MPU1 Acc: 0.13, 0.06, -0.74 | Gyro: 2.3, -9.0, -2.5 || MPU2 Acc: 1.48, 0.25, -0.94 | Gyro: 11.3, 4.9, -27.3 || Time: 124247 ms
Enc Cnt: 37 | Angle: 9.3° || MPU1 Acc: 0.05, -0.04, -0.20 | Gyro: 1.5, -9.1, -2.5 || MPU2 Acc: 1.25, 0.39, -0.54 | Gyro: 13.8, 5.6, -26.8 || Time: 124257 ms
Enc Cnt: 38 | Angle: 9.5° || MPU1 Acc: -0.34, 1.12, -0.58 | Gyro: 2.3, -1.8, -9.6 || MPU2 Acc: 0.63, -3.44, 0.84 | Gyro: 16.4, 2.4, -26.8 || Time: 124267 ms
Enc Cnt: 38 | Angle: 9.5° || MPU1 Acc: 0.03, 0.47, -0.53 | Gyro: 8.0, -14.3, -23.7 || MPU2 Acc: 1.06, -0.70, -0.70 | Gyro: 11.6, 7.6, -30.4 || Time: 124278 ms
Enc Cnt: 38 | Angle: 9.5° || MPU1 Acc: 0.19, 0.12, -0.41 | Gyro: 9.0, -11.6, -29.3 || MPU2 Acc: 1.86, -0.23, -0.56 | Gyro: 14.1, 7.0, -30.8 || Time: 124288 ms
Enc Cnt: 38 | Angle: 9.5° || MPU1 Acc: 0.04, 0.15, -0.39 | Gyro: 10.9, -11.0, -34.3 || MPU2 Acc: 1.44, -0.28, -0.07 | Gyro: 13.5, 7.9, -31.2 || Time: 124298 ms
Enc Cnt: 38 | Angle: 9.5° || MPU1 Acc: 0.37, -0.04, -0.33 | Gyro: 11.5, -9.7, -38.3 || MPU2 Acc: 1.17, 0.29, 0.12 | Gyro: 13.6, 7.1, -33.6 || Time: 124310 ms
Enc Cnt: 37 | Angle: 9.5° || MPU1 Acc: -0.06, -0.11, -0.51 | Gyro: 12.1, -8.6, -41.6 || MPU2 Acc: 1.46, -0.02, -0.40 | Gyro: 12.4, 6.0, -36.3 || Time: 124320 ms
Enc Cnt: 37 | Angle: 9.3° || MPU1 Acc: -0.27, -0.41, -0.33 | Gyro: 12.3, -7.5, -43.2 || MPU2 Acc: 1.40, 0.36, -0.11 | Gyro: 13.4, 4.5, -38.2 || Time: 124330 ms
Enc Cnt: 37 | Angle: 9.3° || MPU1 Acc: -1.62, -0.76, 0.07 | Gyro: 11.3, -4.0, -45.0 || MPU2 Acc: 1.98, -0.56, 0.29 | Gyro: 13.8, 3.4, -39.3 || Time: 124341 ms
Enc Cnt: 37 | Angle: 9.3° || MPU1 Acc: -0.80, -0.29, -0.55 | Gyro: 12.4, -3.8, -50.9 || MPU2 Acc: 2.08, -1.25, -0.86 | Gyro: 13.3, 3.6, -41.5 || Time: 124350 ms
Enc Cnt: 36 | Angle: 9.0° || MPU1 Acc: -0.47, -0.38, -0.49 | Gyro: 14.0, -6.9, -56.7 || MPU2 Acc: 1.88, -0.92, -0.86 | Gyro: 15.4, 5.6, -44.0 || Time: 124360 ms
Enc Cnt: 35 | Angle: 9.0° || MPU1 Acc: -0.44, -0.44, -0.36 | Gyro: 15.0, -7.6, -62.5 || MPU2 Acc: 2.06, -0.77, -0.56 | Gyro: 17.8, 6.8, -44.7 || Time: 124370 ms
Enc Cnt: 35 | Angle: 8.8° || MPU1 Acc: -0.14, -0.54, -0.39 | Gyro: 16.3, -9.3, -68.1 || MPU2 Acc: 2.11, -0.71, -0.64 | Gyro: 18.4, 7.1, -45.7 || Time: 124381 ms
Enc Cnt: 34 | Angle: 8.5° || MPU1 Acc: -0.53, -0.77, -0.50 | Gyro: 17.0, -10.5, -72.7 || MPU2 Acc: 2.28, -0.99, -0.57 | Gyro: 20.1, 8.3, -46.1 || Time: 124390 ms
Enc Cnt: 32 | Angle: 8.0° || MPU1 Acc: -0.65, -0.73, -0.26 | Gyro: 18.4, -10.0, -80.6 || MPU2 Acc: 2.18, -1.30, -0.15 | Gyro: 22.9, 8.3, -47.6 || Time: 124400 ms
Enc Cnt: 31 | Angle: 7.7° || MPU1 Acc: -0.62, -0.96, -0.57 | Gyro: 19.1, -11.8, -90.6 || MPU2 Acc: 1.95, -1.01, -0.12 | Gyro: 23.3, 8.7, -50.4 || Time: 124411 ms
Enc Cnt: 29 | Angle: 7.2° || MPU1 Acc: -0.73, -1.31, -0.23 | Gyro: 20.6, -10.6, -97.3 || MPU2 Acc: 1.93, -0.44, -0.04 | Gyro: 21.6, 8.8, -52.6 || Time: 124421 ms
Enc Cnt: 27 | Angle: 6.7° || MPU1 Acc: 0.09, -0.92, -0.25 | Gyro: 21.9, -7.8, -99.2 || MPU2 Acc: 2.23, -1.00, 0.01 | Gyro: 20.0, 9.6, -55.2 || Time: 124431 ms
Enc Cnt: 25 | Angle: 6.2° || MPU1 Acc: -0.77, -1.43, -0.40 | Gyro: 23.0, -4.2, -109.3 || MPU2 Acc: 2.15, -1.71, 0.16 | Gyro: 19.6, 6.8, -57.6 || Time: 124443 ms
Enc Cnt: 22 | Angle: 5.7° || MPU1 Acc: -0.98, -1.51, -0.70 | Gyro: 26.6, -4.6, -122.2 || MPU2 Acc: 1.93, -2.15, 0.29 | Gyro: 16.5, 6.9, -61.5 || Time: 124453 ms
Enc Cnt: 20 | Angle: 5.0° || MPU1 Acc: -0.79, -2.02, -0.13 | Gyro: 27.7, -2.3, -130.2 || MPU2 Acc: 1.90, -0.82, 0.51 | Gyro: 13.4, 9.5, -65.2 || Time: 124463 ms
Enc Cnt: 17 | Angle: 4.2° || MPU1 Acc: -0.29, -1.79, 0.25 | Gyro: 29.1, 2.5, -140.4 || MPU2 Acc: 1.98, -0.97, 1.04 | Gyro: 9.5, 9.6, -68.6 || Time: 124474 ms
Enc Cnt: 14 | Angle: 3.5° || MPU1 Acc: -0.50, -1.71, 0.42 | Gyro: 27.9, 7.0, -148.0 || MPU2 Acc: 2.01, -1.66, 1.56 | Gyro: 10.0, 11.1, -71.5 || Time: 124483 ms
Enc Cnt: 10 | Angle: 2.7° || MPU1 Acc: -1.15, -2.37, -0.13 | Gyro: 28.4, 9.7, -159.9 || MPU2 Acc: 1.30, -2.15, 0.83 | Gyro: 8.3, 7.9, -77.2 || Time: 124493 ms
Enc Cnt: 6 | Angle: 1.8° || MPU1 Acc: -1.82, -2.53, -0.52 | Gyro: 29.5, 13.2, -175.0 || MPU2 Acc: 1.27, -3.47, 0.66 | Gyro: 9.1, 10.5, -87.0 || Time: 124505 ms
Enc Cnt: 3 | Angle: 0.8° || MPU1 Acc: -1.88, -3.04, -0.86 | Gyro: 31.8, 13.5, -188.3 || MPU2 Acc: 1.41, -4.03, 0.25 | Gyro: 7.8, 9.6, -97.0 || Time: 124514 ms
Enc Cnt: -1 | Angle: -0.3° || MPU1 Acc: -3.12, -4.00, -1.03 | Gyro: 35.1, 12.8, -204.0 || MPU2 Acc: 1.02, -4.77, 0.32 | Gyro: 7.2, 8.5, -109.6 || Time: 124524 ms
Enc Cnt: -9 | Angle: -2.2° || MPU1 Acc: -1.76, -5.76, -2.66 | Gyro: 51.8, 32.7, -237.7 || MPU2 Acc: 3.12, -4.60, -1.73 | Gyro: -2.7, 17.0, -143.5 || Time: 124545 ms
Enc Cnt: -13 | Angle: -3.2° || MPU1 Acc: -6.99, -8.34, -2.65 | Gyro: 55.5, 41.9, -244.5 || MPU2 Acc: 4.49, -7.43, 0.45 | Gyro: -0.2, 22.0, -158.0 || Time: 124554 ms
Enc Cnt: -17 | Angle: -4.0° || MPU1 Acc: -9.22, -8.87, -3.33 | Gyro: 62.5, 42.1, -248.2 || MPU2 Acc: 6.03, -8.00, 0.08 | Gyro: 1.4, 16.4, -173.5 || Time: 124564 ms
Enc Cnt: -21 | Angle: -5.0° || MPU1 Acc: -6.77, -10.41, -1.38 | Gyro: 66.3, 32.5, -258.6 || MPU2 Acc: 6.08, -9.25, -0.09 | Gyro: 12.9, 23.3, -183.8 || Time: 124575 ms
Enc Cnt: -24 | Angle: -6.0° || MPU1 Acc: -9.59, -4.77, -1.34 | Gyro: 67.6, 16.1, -269.0 || MPU2 Acc: 0.87, -8.94, -2.73 | Gyro: 30.1, 22.8, -190.2 || Time: 124585 ms
Enc Cnt: -27 | Angle: -6.7° || MPU1 Acc: -7.80, -1.74, -3.25 | Gyro: 66.1, 11.0, -261.3 || MPU2 Acc: -1.70, -6.36, -2.83 | Gyro: 44.9, 22.6, -195.5 || Time: 124595 ms
Enc Cnt: -30 | Angle: -7.5° || MPU1 Acc: -5.12, -3.17, -4.01 | Gyro: 74.0, 10.2, -257.1 || MPU2 Acc: -2.04, -5.13, -3.21 | Gyro: 48.4, 18.6, -205.9 || Time: 124606 ms
Enc Cnt: -33 | Angle: -8.0° || MPU1 Acc: -0.07, -0.66, -3.52 | Gyro: 87.5, 12.6, -268.9 || MPU2 Acc: -2.22, -2.57, -3.91 | Gyro: 44.0, 21.3, -211.8 || Time: 124616 ms
Enc Cnt: -36 | Angle: -8.8° || MPU1 Acc: -0.09, 0.50, 0.17 | Gyro: 116.2, 20.4, -271.6 || MPU2 Acc: 0.28, 2.58, -3.97 | Gyro: 36.6, 42.1, -209.2 || Time: 124626 ms
Enc Cnt: -38 | Angle: -9.5° || MPU1 Acc: -2.31, 4.79, 0.87 | Gyro: 152.0, 15.0, -212.9 || MPU2 Acc: 2.15, 9.01, -4.76 | Gyro: 20.6, 91.9, -179.7 || Time: 124636 ms
Enc Cnt: -40 | Angle: -10.0° || MPU1 Acc: -5.79, 5.11, -1.08 | Gyro: 169.3, 9.7, -99.5 || MPU2 Acc: 0.22, 10.73, -2.11 | Gyro: 9.5, 135.8, -121.4 || Time: 124649 ms
Enc Cnt: -39 | Angle: -9.8° || MPU1 Acc: -10.50, 4.14, -3.29 | Gyro: 161.7, 13.3, 1.7 || MPU2 Acc: 1.07, 5.00, -3.75 | Gyro: 3.9, 143.8, -79.8 || Time: 124658 ms
Enc Cnt: -36 | Angle: -9.0° || MPU1 Acc: -9.03, 7.43, -2.54 | Gyro: 140.0, -3.9, 101.4 || MPU2 Acc: -0.98, 0.88, -1.95 | Gyro: 10.6, 147.6, -25.8 || Time: 124668 ms
Enc Cnt: -32 | Angle: -8.3° || MPU1 Acc: -2.22, 7.68, -1.11 | Gyro: 120.0, -32.0, 132.3 || MPU2 Acc: -3.77, 1.73, -1.84 | Gyro: 19.3, 137.7, 27.0 || Time: 124679 ms
Enc Cnt: -29 | Angle: -7.2° || MPU1 Acc: -1.80, 3.15, -1.14 | Gyro: 97.4, -44.7, 158.7 || MPU2 Acc: -4.56, 1.39, 0.27 | Gyro: 29.0, 123.0, 45.6 || Time: 124688 ms
Enc Cnt: -26 | Angle: -6.5° || MPU1 Acc: 4.20, 3.80, -1.81 | Gyro: 80.7, -55.1, 147.4 || MPU2 Acc: -4.29, 1.32, -0.94 | Gyro: 31.2, 106.9, 56.9 || Time: 124698 ms
Enc Cnt: -23 | Angle: -5.7° || MPU1 Acc: 3.40, 2.00, -1.05 | Gyro: 60.7, -54.0, 152.2 || MPU2 Acc: -4.54, 5.45, 0.29 | Gyro: 29.7, 89.0, 62.6 || Time: 124709 ms
Enc Cnt: -20 | Angle: -5.0° || MPU1 Acc: 6.12, 3.30, -1.60 | Gyro: 47.0, -49.1, 151.9 || MPU2 Acc: -3.83, 5.23, -0.44 | Gyro: 23.2, 75.7, 69.5 || Time: 124719 ms
Enc Cnt: -17 | Angle: -4.2° || MPU1 Acc: 3.81, 2.33, -1.41 | Gyro: 34.1, -42.3, 158.9 || MPU2 Acc: -2.14, 6.30, -0.29 | Gyro: 14.3, 64.1, 80.8 || Time: 124729 ms
Enc Cnt: -13 | Angle: -3.5° || MPU1 Acc: 4.45, 2.90, -1.05 | Gyro: 19.8, -31.6, 170.1 || MPU2 Acc: -2.44, 5.09, 0.11 | Gyro: 5.9, 53.5, 95.9 || Time: 124741 ms
Enc Cnt: -11 | Angle: -2.7° || MPU1 Acc: 3.06, 2.47, -0.74 | Gyro: 10.2, -28.6, 177.3 || MPU2 Acc: -2.59, 5.08, 0.13 | Gyro: 0.3, 42.7, 109.1 || Time: 124750 ms
Enc Cnt: -8 | Angle: -2.2° || MPU1 Acc: 3.42, 2.37, -0.22 | Gyro: 0.4, -23.4, 187.1 || MPU2 Acc: -2.43, 4.20, 0.50 | Gyro: -4.4, 34.9, 120.0 || Time: 124760 ms
Enc Cnt: -6 | Angle: -1.5° || MPU1 Acc: 3.27, 2.22, -0.46 | Gyro: -7.1, -20.1, 190.2 || MPU2 Acc: -2.41, 4.20, 0.30 | Gyro: -11.4, 24.9, 131.6 || Time: 124770 ms
Enc Cnt: -4 | Angle: -1.0° || MPU1 Acc: 3.23, 1.87, -0.04 | Gyro: -14.8, -13.8, 195.7 || MPU2 Acc: -2.16, 4.01, 0.44 | Gyro: -18.2, 17.2, 139.7 || Time: 124780 ms
Enc Cnt: -2 | Angle: -0.5° || MPU1 Acc: 3.20, 1.89, -0.27 | Gyro: -20.9, -7.6, 198.7 || MPU2 Acc: -2.01, 3.94, 0.57 | Gyro: -24.8, 9.9, 149.5 || Time: 124790 ms
Enc Cnt: 0 | Angle: 0.0° || MPU1 Acc: 2.59, 1.72, -0.03 | Gyro: -29.8, 1.0, 203.8 || MPU2 Acc: -2.02, 3.41, 0.96 | Gyro: -31.6, 3.9, 160.1 || Time: 124801 ms
Enc Cnt: 1 | Angle: 0.3° || MPU1 Acc: 2.30, 1.70, -0.18 | Gyro: -36.9, 8.0, 204.0 || MPU2 Acc: -2.00, 2.98, 0.74 | Gyro: -38.1, -3.2, 169.2 || Time: 124811 ms
Enc Cnt: 3 | Angle: 0.8° || MPU1 Acc: 1.53, 1.42, -0.20 | Gyro: -43.1, 15.4, 206.5 || MPU2 Acc: -1.78, 2.73, 0.89 | Gyro: -44.2, -8.3, 176.1 || Time: 124821 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: 0.73, 1.13, 0.07 | Gyro: -49.8, 24.7, 209.4 || MPU2 Acc: -1.00, 2.07, 0.88 | Gyro: -52.0, -12.2, 186.4 || Time: 124833 ms
Enc Cnt: 5 | Angle: 1.3° || MPU1 Acc: -0.39, 0.49, 0.30 | Gyro: -52.0, 30.9, 214.5 || MPU2 Acc: -0.44, 1.40, 0.94 | Gyro: -57.4, -13.3, 194.6 || Time: 124843 ms
Enc Cnt: 6 | Angle: 1.5° || MPU1 Acc: -0.89, -0.05, 0.43 | Gyro: -53.2, 35.4, 218.2 || MPU2 Acc: 0.03, 0.56, 0.88 | Gyro: -63.0, -12.7, 201.8 || Time: 124853 ms
Enc Cnt: 6 | Angle: 1.5° || MPU1 Acc: -1.61, -0.82, 0.42 | Gyro: -50.1, 39.3, 218.3 || MPU2 Acc: 0.37, -0.50, 0.72 | Gyro: -67.4, -11.1, 204.5 || Time: 124864 ms
Enc Cnt: 7 | Angle: 1.8° || MPU1 Acc: -2.33, -1.54, 0.53 | Gyro: -45.2, 41.4, 216.2 || MPU2 Acc: 1.18, -1.31, 0.42 | Gyro: -69.7, -7.8, 204.3 || Time: 124873 ms
Enc Cnt: 7 | Angle: 1.8° || MPU1 Acc: -3.34, -2.54, 0.32 | Gyro: -37.0, 43.4, 215.0 || MPU2 Acc: 1.78, -1.72, 0.36 | Gyro: -72.6, -0.7, 203.5 || Time: 124883 ms
Enc Cnt: 7 | Angle: 1.8° || MPU1 Acc: -3.44, -2.65, -0.26 | Gyro: -28.1, 46.9, 213.7 || MPU2 Acc: 2.55, -1.95, 0.30 | Gyro: -78.7, 6.6, 201.4 || Time: 124893 ms
Enc Cnt: 8 | Angle: 2.0° || MPU1 Acc: -3.52, -3.10, -0.55 | Gyro: -19.5, 53.3, 212.2 || MPU2 Acc: 3.03, -1.95, 0.41 | Gyro: -86.6, 13.8, 198.8 || Time: 124903 ms
Enc Cnt: 8 | Angle: 2.0° || MPU1 Acc: -3.71, -2.96, -1.10 | Gyro: -14.8, 61.5, 209.9 || MPU2 Acc: 3.24, -2.74, -0.22 | Gyro: -95.3, 17.1, 198.6 || Time: 124913 ms
Enc Cnt: 8 | Angle: 2.0° || MPU1 Acc: -3.99, -3.52, -1.52 | Gyro: -15.1, 69.4, 205.0 || MPU2 Acc: 3.02, -2.86, 1.12 | Gyro: -103.1, 14.9, 197.7 || Time: 124923 ms
Enc Cnt: 7 | Angle: 1.8° || MPU1 Acc: -4.50, -4.32, -1.64 | Gyro: -20.4, 77.3, 195.5 || MPU2 Acc: 3.30, -3.83, 1.33 | Gyro: -108.1, 7.6, 192.9 || Time: 124934 ms
Enc Cnt: 7 | Angle: 1.8° || MPU1 Acc: -4.66, -4.93, -1.87 | Gyro: -28.8, 80.8, 183.6 || MPU2 Acc: 3.45, -4.44, 1.41 | Gyro: -109.4, -2.1, 186.9 || Time: 124943 ms
Enc Cnt: 6 | Angle: 1.5° || MPU1 Acc: -4.44, -5.63, -1.78 | Gyro: -40.1, 83.6, 167.8 || MPU2 Acc: 3.76, -4.46, 1.76 | Gyro: -109.9, -15.5, 178.8 || Time: 124953 ms
Enc Cnt: 5 | Angle: 1.3° || MPU1 Acc: -4.04, -5.75, -2.09 | Gyro: -55.0, 87.4, 147.8 || MPU2 Acc: 3.89, -4.48, 1.69 | Gyro: -108.5, -34.3, 168.0 || Time: 124965 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: -3.77, -5.66, -1.69 | Gyro: -66.7, 89.0, 131.2 || MPU2 Acc: 3.63, -4.25, 1.86 | Gyro: -108.1, -48.1, 159.2 || Time: 124974 ms
Enc Cnt: 3 | Angle: 0.8° || MPU1 Acc: -3.97, -5.46, -1.36 | Gyro: -77.0, 91.4, 113.7 || MPU2 Acc: 3.79, -4.36, 1.68 | Gyro: -105.7, -62.7, 151.5 || Time: 124984 ms
Enc Cnt: 1 | Angle: 0.3° || MPU1 Acc: -5.00, -5.38, -0.55 | Gyro: -85.9, 89.3, 96.7 || MPU2 Acc: 4.14, -4.53, 1.90 | Gyro: -101.5, -73.9, 143.8 || Time: 124996 ms
Enc Cnt: -1 | Angle: 0.0° || MPU1 Acc: -5.66, -5.73, 1.23 | Gyro: -86.2, 83.6, 90.7 || MPU2 Acc: 4.62, -4.46, 2.04 | Gyro: -95.7, -74.3, 140.0 || Time: 125006 ms
Enc Cnt: -2 | Angle: -0.5° || MPU1 Acc: -5.53, -6.27, 2.80 | Gyro: -81.6, 75.8, 88.4 || MPU2 Acc: 5.20, -3.82, 2.23 | Gyro: -89.2, -69.0, 135.7 || Time: 125016 ms
Enc Cnt: -4 | Angle: -1.0° || MPU1 Acc: -5.13, -6.37, 3.12 | Gyro: -73.5, 66.9, 88.9 || MPU2 Acc: 5.40, -3.19, 2.43 | Gyro: -80.9, -59.3, 132.3 || Time: 125026 ms
Enc Cnt: -5 | Angle: -1.3° || MPU1 Acc: -4.63, -6.54, 2.95 | Gyro: -66.3, 60.2, 90.4 || MPU2 Acc: 5.37, -2.67, 2.39 | Gyro: -75.0, -49.3, 127.4 || Time: 125036 ms
Enc Cnt: -7 | Angle: -1.5° || MPU1 Acc: -3.81, -6.44, 2.46 | Gyro: -60.1, 54.6, 91.2 || MPU2 Acc: 5.06, -2.33, 2.25 | Gyro: -68.9, -42.1, 123.0 || Time: 125046 ms
Enc Cnt: -8 | Angle: -2.0° || MPU1 Acc: -2.87, -6.15, 1.70 | Gyro: -56.6, 49.0, 88.3 || MPU2 Acc: 4.62, -2.08, 2.02 | Gyro: -62.6, -37.6, 118.6 || Time: 125057 ms
Enc Cnt: -9 | Angle: -2.2° || MPU1 Acc: -2.83, -6.01, 1.39 | Gyro: -55.6, 43.4, 85.2 || MPU2 Acc: 4.23, -2.03, 1.48 | Gyro: -57.7, -36.8, 113.5 || Time: 125067 ms
Enc Cnt: -10 | Angle: -2.2° || MPU1 Acc: -3.16, -6.31, 1.43 | Gyro: -56.0, 36.6, 84.8 || MPU2 Acc: 4.54, -1.86, 1.50 | Gyro: -50.6, -36.8, 108.2 || Time: 125077 ms
Enc Cnt: -10 | Angle: -2.5° || MPU1 Acc: -2.56, -6.72, 1.08 | Gyro: -55.3, 27.8, 85.7 || MPU2 Acc: 4.48, -1.54, 1.23 | Gyro: -42.4, -36.5, 101.2 || Time: 125089 ms
Enc Cnt: -10 | Angle: -2.5° || MPU1 Acc: -1.32, -7.38, 1.54 | Gyro: -53.4, 22.8, 84.0 || MPU2 Acc: 4.83, -0.83, 1.17 | Gyro: -36.5, -35.4, 93.7 || Time: 125098 ms
Enc Cnt: -10 | Angle: -2.5° || MPU1 Acc: -0.07, -8.17, 1.79 | Gyro: -46.8, 19.8, 77.5 || MPU2 Acc: 5.30, -0.07, 1.17 | Gyro: -32.5, -31.8, 82.2 || Time: 125108 ms
Enc Cnt: -10 | Angle: -2.5° || MPU1 Acc: 0.25, -9.37, 2.41 | Gyro: -33.9, 17.7, 67.2 || MPU2 Acc: 6.34, 0.18, 1.36 | Gyro: -27.6, -22.8, 65.4 || Time: 125120 ms
Enc Cnt: -10 | Angle: -2.5° || MPU1 Acc: -0.08, -9.93, 2.93 | Gyro: -19.8, 15.3, 60.0 || MPU2 Acc: 6.98, -0.20, 1.41 | Gyro: -23.5, -11.3, 49.9 || Time: 125130 ms
Enc Cnt: -10 | Angle: -2.5° || MPU1 Acc: 0.00, -9.88, 3.41 | Gyro: -3.5, 10.1, 51.7 || MPU2 Acc: 6.49, -0.37, 1.54 | Gyro: -17.5, 1.6, 33.6 || Time: 125140 ms
Enc Cnt: -9 | Angle: -2.2° || MPU1 Acc: 0.83, -9.06, 3.41 | Gyro: 14.1, 4.8, 39.2 || MPU2 Acc: 6.21, -0.10, 1.29 | Gyro: -12.3, 16.8, 16.8 || Time: 125151 ms
Enc Cnt: -8 | Angle: -2.0° || MPU1 Acc: 1.29, -7.91, 2.98 | Gyro: 27.9, 1.9, 27.2 || MPU2 Acc: 5.46, 0.35, 1.44 | Gyro: -8.3, 29.0, 2.9 || Time: 125160 ms
Enc Cnt: -8 | Angle: -2.0° || MPU1 Acc: 1.19, -6.20, 1.94 | Gyro: 35.8, 0.2, 18.2 || MPU2 Acc: 3.88, 0.92, 1.28 | Gyro: -4.7, 36.7, -7.5 || Time: 125170 ms
Enc Cnt: -7 | Angle: -1.8° || MPU1 Acc: 0.58, -4.15, 0.83 | Gyro: 34.1, -2.2, 14.9 || MPU2 Acc: 2.48, 1.06, 1.05 | Gyro: -1.5, 34.8, -12.7 || Time: 125180 ms
Enc Cnt: -6 | Angle: -1.5° || MPU1 Acc: 0.35, -2.46, 0.00 | Gyro: 23.3, -5.3, 15.1 || MPU2 Acc: 1.01, 0.82, 1.11 | Gyro: 2.8, 24.3, -13.9 || Time: 125191 ms
